customer_author,customer_text,company_author,company_reply,customer_clean,company_clean,thread_text
129434,"@115913 I'm absolutely disgusted. Worst experience in a t-mobile store ever. Fraudulent lines and terrible, rude customer service",TMobileHelp,@129434 @115913 We want to turn this experience around for you. Please send a DM our way so we can step in and help: https://t.co/cuEwtd2epS *DanKing,"I'm absolutely disgusted. Worst experience in a t-mobile store ever. Fraudulent lines and terrible, rude customer service",We want to turn this experience around for you. Please send a DM our way so we can step in and help: *DanKing,"I'm absolutely disgusted. Worst experience in a t-mobile store ever. Fraudulent lines and terrible, rude customer service | We want to turn this experience around for you. Please send a DM our way so we can step in and help: *DanKing"
129435,@115911 So what’s the smallest amount you can put on it? I’m a jump customer if that makes a difference,TMobileHelp,"@129435 Jake, we'll need to gather a few additional details to better answer your questions. DM us. We're happy to help. *GiselleM",So what’s the smallest amount you can put on it? I’m a jump customer if that makes a difference,"Jake, we'll need to gather a few additional details to better answer your questions. DM us. We're happy to help. *GiselleM","So what’s the smallest amount you can put on it? I’m a jump customer if that makes a difference | Jake, we'll need to gather a few additional details to better answer your questions. DM us. We're happy to help. *GiselleM"
129436,@115911 Please have a rep DM me to explain how to leave @ATT @129437 asap. Thank you.,TMobileHelp,@129436 We'd love having you with us and we're more than happy to help. Please DM us first so we can respond. *GiselleM,Please have a rep DM me to explain how to leave asap. Thank you.,We'd love having you with us and we're more than happy to help. Please DM us first so we can respond. *GiselleM,Please have a rep DM me to explain how to leave asap. Thank you. | We'd love having you with us and we're more than happy to help. Please DM us first so we can respond. *GiselleM
129439,@115911 sis why is my internet slowing down? What's tea? https://t.co/fMRybZvm6Z,TMobileHelp,"@129439 Hey, Tev! I totally understand the value of reliable #4GLTE data! Send us a DM, so we can assess the issue! *KellenF",sis why is my internet slowing down? What's tea?,"Hey, Tev! I totally understand the value of reliable data! Send us a DM, so we can assess the issue! *KellenF","sis why is my internet slowing down? What's tea? | Hey, Tev! I totally understand the value of reliable data! Send us a DM, so we can assess the issue! *KellenF"
129438,@TMobileHelp The issue isn't you. The issue is the company. No one ever takes responsibility for what someone else said.,TMobileHelp,"@129438 I get where you're coming from, but I've got your back from here on out. I just responded to your DM, so I'll meet you there! *DuncanWorks",The issue isn't you. The issue is the company. No one ever takes responsibility for what someone else said.,"I get where you're coming from, but I've got your back from here on out. I just responded to your DM, so I'll meet you there! *DuncanWorks","The issue isn't you. The issue is the company. No one ever takes responsibility for what someone else said. | I get where you're coming from, but I've got your back from here on out. I just responded to your DM, so I'll meet you there! *DuncanWorks"
129438,@115911 your customer service is awful. Always something wrong.,TMobileHelp,@129438 I will be responding to your DM in just a moment Daniel. Thank you so much for working with me! *DuncanWorks,your customer service is awful. Always something wrong.,I will be responding to your DM in just a moment Daniel. Thank you so much for working with me! *DuncanWorks,your customer service is awful. Always something wrong. | I will be responding to your DM in just a moment Daniel. Thank you so much for working with me! *DuncanWorks
129649,@TMobileHelp If you WAS treated thìs WAY what would you do I think I'm worth a lot more attributes than Facebook,TMobileHelp,@129649 Our offer to help is genuine. If you change your mind follow this link. https://t.co/PTcXoerhEH *FeliciaPorter,If you WAS treated thìs WAY what would you do I think I'm worth a lot more attributes than Facebook,Our offer to help is genuine. If you change your mind follow this link. *FeliciaPorter,If you WAS treated thìs WAY what would you do I think I'm worth a lot more attributes than Facebook | Our offer to help is genuine. If you change your mind follow this link. *FeliciaPorter
129649,@TMobileHelp BUT I'm on unlimited data how can they restrict me from going unlimited when I pay for unlimited,TMobileHelp,@129649 These are all great questions! Shoot me a DM so I can have a look at everything for you!  https://t.co/x0QlmC72Qi *EricaCardwell,BUT I'm on unlimited data how can they restrict me from going unlimited when I pay for unlimited,These are all great questions! Shoot me a DM so I can have a look at everything for you! *EricaCardwell,BUT I'm on unlimited data how can they restrict me from going unlimited when I pay for unlimited | These are all great questions! Shoot me a DM so I can have a look at everything for you! *EricaCardwell
129649,@TMobileHelp I Will AND it's been a pleasure chatting with you hopefully 1 day we can chat IN person,TMobileHelp,"@129649 Awesome, have an amazing magenta Thursday my friend! 😄 👌 https://t.co/soWScqBSGm *JohnAnderson",I Will AND it's been a pleasure chatting with you hopefully 1 day we can chat IN person,"Awesome, have an amazing magenta Thursday my friend! 😄 👌 *JohnAnderson","I Will AND it's been a pleasure chatting with you hopefully 1 day we can chat IN person | Awesome, have an amazing magenta Thursday my friend! 😄 👌 *JohnAnderson"
129649,@TMobileHelp It's gone and from NOW on Twitter IS my home,TMobileHelp,@129649 I'm here to help if you'd like to shoot me a DM! Just let me know if you need me. 😊 https://t.co/soWScqBSGm *JohnAnderson,It's gone and from NOW on Twitter IS my home,I'm here to help if you'd like to shoot me a DM! Just let me know if you need me. 😊 *JohnAnderson,It's gone and from NOW on Twitter IS my home | I'm here to help if you'd like to shoot me a DM! Just let me know if you need me. 😊 *JohnAnderson
129650,"@TMobileHelp just signed up for a phone lease yesterday, and today the price of the phone dropped,, Any way the phone lease can be changed?",TMobileHelp,"@129650 Hey there, please send us a DM and we'd be happy to try to assist! :) *StephanieMarie","just signed up for a phone lease yesterday, and today the price of the phone dropped,, Any way the phone lease can be changed?","Hey there, please send us a DM and we'd be happy to try to assist! :) *StephanieMarie","just signed up for a phone lease yesterday, and today the price of the phone dropped,, Any way the phone lease can be changed? | Hey there, please send us a DM and we'd be happy to try to assist! :) *StephanieMarie"
129653,@115911 this my last month with y'all I'm sick of them emotional abuse !!!! @115714 I'm On my way!,TMobileHelp,"@129653 No ma'am! We don't want to lose you! Please, DM us so we can make this right! *WhitneyJ",this my last month with y'all I'm sick of them emotional abuse !!!! I'm On my way!,"No ma'am! We don't want to lose you! Please, DM us so we can make this right! *WhitneyJ","this my last month with y'all I'm sick of them emotional abuse !!!! I'm On my way! | No ma'am! We don't want to lose you! Please, DM us so we can make this right! *WhitneyJ"
129654,"@TMobileHelp Software is up to date, still can't download Apple Music",TMobileHelp,@129654 Try uninstalling the updates from the Play Store. Settings&gt;Apps&gt;Google Play Store&gt;Storage&gt;Clear data. Then try! *AustinPower,"Software is up to date, still can't download Apple Music",Try uninstalling the updates from the Play Store. Settings&gt;Apps&gt;Google Play Store&gt;Storage&gt;Clear data. Then try! *AustinPower,"Software is up to date, still can't download Apple Music | Try uninstalling the updates from the Play Store. Settings&gt;Apps&gt;Google Play Store&gt;Storage&gt;Clear data. Then try! *AustinPower"
129654,@TMobileHelp I have Note 8 with T-Mobile. Why isn't Apple Music App available in Google Play?,TMobileHelp,@129654 https://t.co/y5EVlApWc0 Try this link! Looks like you can download it straight from Apple! *AustinPower,I have Note 8 with T-Mobile. Why isn't Apple Music App available in Google Play?,Try this link! Looks like you can download it straight from Apple! *AustinPower,I have Note 8 with T-Mobile. Why isn't Apple Music App available in Google Play? | Try this link! Looks like you can download it straight from Apple! *AustinPower
129825,@TMobileHelp yo why is my bill so high,TMobileHelp,@129825 Let's look into this ASAP! Send me a DM! https://t.co/86MicZnF9C *WarrenCamp,yo why is my bill so high,Let's look into this ASAP! Send me a DM! *WarrenCamp,yo why is my bill so high | Let's look into this ASAP! Send me a DM! *WarrenCamp
129826,@115911 can i get an ipad pro wife + cell from you guys,TMobileHelp,@129826 Hi Steve! Let's check out your options. DM us. *GiselleM,can i get an ipad pro wife + cell from you guys,Hi Steve! Let's check out your options. DM us. *GiselleM,can i get an ipad pro wife + cell from you guys | Hi Steve! Let's check out your options. DM us. *GiselleM
129827,@115911 is your website down? I can’t pay my bill https://t.co/SWPeIi38Xg,TMobileHelp,"@129827 Oh dang! Sorry to hear that, Jose; I know how inconvenient that may be. Shoot us a DM here and we'll check this out. *ValerieP",is your website down? I can’t pay my bill,"Oh dang! Sorry to hear that, Jose; I know how inconvenient that may be. Shoot us a DM here and we'll check this out. *ValerieP","is your website down? I can’t pay my bill | Oh dang! Sorry to hear that, Jose; I know how inconvenient that may be. Shoot us a DM here and we'll check this out. *ValerieP"
129828,Worst phone service ever!! Ultra fast LTE where??? @TMobileHelp @115911 looking forward to end my contract! https://t.co/urKmhUZyvp,TMobileHelp,"@129828 Oh no, we've definitely got to show you how to get faster speeds and soon!  Shoot us a DM and let's chat! *KimWilliams",Worst phone service ever!! Ultra fast LTE where??? looking forward to end my contract!,"Oh no, we've definitely got to show you how to get faster speeds and soon! Shoot us a DM and let's chat! *KimWilliams","Worst phone service ever!! Ultra fast LTE where??? looking forward to end my contract! | Oh no, we've definitely got to show you how to get faster speeds and soon! Shoot us a DM and let's chat! *KimWilliams"
129829,Fuck @115911 and they sorry couldn't find not one video that would loaf in time for me to relieve myself 😒😒😒,TMobileHelp,@129829 Experiencing less than the best? DM us so we can check this out for you! *WhitneyJ,Fuck and they sorry couldn't find not one video that would loaf in time for me to relieve myself 😒😒😒,Experiencing less than the best? DM us so we can check this out for you! *WhitneyJ,Fuck and they sorry couldn't find not one video that would loaf in time for me to relieve myself 😒😒😒 | Experiencing less than the best? DM us so we can check this out for you! *WhitneyJ
129830,@115911 LISTEN!!! I’m getting extremely frustrated with y’all customer service. I qualify for best available pricing so I want it!,TMobileHelp,"@129830 I'm all about getting what I deserve too, so I get how you feel. Send us a DM and we'll take a look at your options! *WhitneyJ",LISTEN!!! I’m getting extremely frustrated with y’all customer service. I qualify for best available pricing so I want it!,"I'm all about getting what I deserve too, so I get how you feel. Send us a DM and we'll take a look at your options! *WhitneyJ","LISTEN!!! I’m getting extremely frustrated with y’all customer service. I qualify for best available pricing so I want it! | I'm all about getting what I deserve too, so I get how you feel. Send us a DM and we'll take a look at your options! *WhitneyJ"
130050,@TMobileHelp @115911 you guys still didn't fix the tower's https://t.co/bKvFB5yxXx,TMobileHelp,"@130050 We only want the best possible speeds and coverage for you, Brandon. Please DM us. https://t.co/lH0SH5x9qW *MikeRice",you guys still didn't fix the tower's,"We only want the best possible speeds and coverage for you, Brandon. Please DM us. *MikeRice","you guys still didn't fix the tower's | We only want the best possible speeds and coverage for you, Brandon. Please DM us. *MikeRice"
130051,@115911 why ya always trying to finesse for? Misc. charges head ass,TMobileHelp,@130051 Hey Biandys. What's going on exactly? Send us a DM and we'll assist you as soon as we can. *ValerieP,why ya always trying to finesse for? Misc. charges head ass,Hey Biandys. What's going on exactly? Send us a DM and we'll assist you as soon as we can. *ValerieP,why ya always trying to finesse for? Misc. charges head ass | Hey Biandys. What's going on exactly? Send us a DM and we'll assist you as soon as we can. *ValerieP
130052,@115913 since it's taken 2 1/2 months for us to receive our note 8 can you throw in a case with it? Pretty please with a cherry on top https://t.co/orQnY9DC3w,TMobileHelp,@130052 @115913 We want to check out your order and ensure all is good to go. We'll be meeting you back in DM ASAP to help. *DanKing,since it's taken 2 1/2 months for us to receive our note 8 can you throw in a case with it? Pretty please with a cherry on top,We want to check out your order and ensure all is good to go. We'll be meeting you back in DM ASAP to help. *DanKing,since it's taken 2 1/2 months for us to receive our note 8 can you throw in a case with it? Pretty please with a cherry on top | We want to check out your order and ensure all is good to go. We'll be meeting you back in DM ASAP to help. *DanKing
130053,"am i hearing right the Note 8 i got yesterday is now cheaper? 
@115911",TMobileHelp,@130053 Hiya! Where did you see this? Send us a DM so we can talk more about this! *MelindaR,am i hearing right the Note 8 i got yesterday is now cheaper?,Hiya! Where did you see this? Send us a DM so we can talk more about this! *MelindaR,am i hearing right the Note 8 i got yesterday is now cheaper? | Hiya! Where did you see this? Send us a DM so we can talk more about this! *MelindaR
130054,@TMobileHelp i work for you guys and i dont understand how my bill kept going up.,TMobileHelp,"@130054 We've got you, Robert! Send me a DM &amp; I'll be happy to check this out for you! *AlexKimbrell https://t.co/GefRnVHVqu",i work for you guys and i dont understand how my bill kept going up.,"We've got you, Robert! Send me a DM &amp; I'll be happy to check this out for you! *AlexKimbrell","i work for you guys and i dont understand how my bill kept going up. | We've got you, Robert! Send me a DM &amp; I'll be happy to check this out for you! *AlexKimbrell"
130308,Um @115911 you have to PAY a whole month when you used ten days if you port out? #termsandconditions #your #CustomerService #sucks #prorate,TMobileHelp,@130308 Hey there. We would love to talk to you more about this. DM us so we can talk about what's going on! *MelindaR,Um you have to PAY a whole month when you used ten days if you port out?,Hey there. We would love to talk to you more about this. DM us so we can talk about what's going on! *MelindaR,Um you have to PAY a whole month when you used ten days if you port out? | Hey there. We would love to talk to you more about this. DM us so we can talk about what's going on! *MelindaR
130310,"@TMobileHelp Lol i did ask a question, i guess you guys cant let that info out im assuming",TMobileHelp,"@130310 Hey Daniel! We're here to answer every question we can! DM us, and we'll take a closer look! https://t.co/GXcACu8dxr *JustinPhillips","Lol i did ask a question, i guess you guys cant let that info out im assuming","Hey Daniel! We're here to answer every question we can! DM us, and we'll take a closer look! *JustinPhillips","Lol i did ask a question, i guess you guys cant let that info out im assuming | Hey Daniel! We're here to answer every question we can! DM us, and we'll take a closer look! *JustinPhillips"
130310,@115911 3 am sharp preorder day. It says ups is ready for it but no change all week. Says between 2-3 November ship date.,TMobileHelp,"@130310 Hang in there, Daniel! If you have any questions feel free to send us a DM! *MelindaR",3 am sharp preorder day. It says ups is ready for it but no change all week. Says between 2-3 November ship date.,"Hang in there, Daniel! If you have any questions feel free to send us a DM! *MelindaR","3 am sharp preorder day. It says ups is ready for it but no change all week. Says between 2-3 November ship date. | Hang in there, Daniel! If you have any questions feel free to send us a DM! *MelindaR"
130311,"@TMobileHelp I bought a Note 8 on Monday and just saw that there's a flash sale going on, is there any way to credit the difference?",TMobileHelp,@130311 Let's see what our options are! Send me a DM and we can chat! https://t.co/W3cyujOCpB *DebiChavarria,"I bought a Note 8 on Monday and just saw that there's a flash sale going on, is there any way to credit the difference?",Let's see what our options are! Send me a DM and we can chat! *DebiChavarria,"I bought a Note 8 on Monday and just saw that there's a flash sale going on, is there any way to credit the difference? | Let's see what our options are! Send me a DM and we can chat! *DebiChavarria"
130313,"@TMobileHelp I just finished paying but I just wanted to tell you that having a way to pay at the store without having to wait in line would be so much more convenient 
There use 2B kiosks to pay at 
Why no longer?",TMobileHelp,"@130313 With the way technology is going with applications, and websites, it just wasn't being used. I appreciate you giving us feedback! It will be taken into consideration for our #MagentaFriends If you need anything else please reach out! #MagentLove #HappyThanksgiving *ChelseaMischek",I just finished paying but I just wanted to tell you that having a way to pay at the store without having to wait in line would be so much more convenient There use 2B kiosks to pay at Why no longer?,"With the way technology is going with applications, and websites, it just wasn't being used. I appreciate you giving us feedback! It will be taken into consideration for our If you need anything else please reach out! *ChelseaMischek","I just finished paying but I just wanted to tell you that having a way to pay at the store without having to wait in line would be so much more convenient There use 2B kiosks to pay at Why no longer? | With the way technology is going with applications, and websites, it just wasn't being used. I appreciate you giving us feedback! It will be taken into consideration for our If you need anything else please reach out! *ChelseaMischek"
130313,"@TMobileHelp Long line many customers and since now if you wanna pay in store you can only pay cash 
No box or kiosk to drop a check for payment in
Turns a quick transaction into an ordeal just to pay
Not convenient at all🙁",TMobileHelp,"@130313 You are #MagentaFamily The last thing I want is to make your life harder! All you want to do is pay your bill! DM me, so we can find a resolution! Sending you #MagentaLove https://t.co/zthtntYav7 *ChelseaMischek",Long line many customers and since now if you wanna pay in store you can only pay cash No box or kiosk to drop a check for payment in Turns a quick transaction into an ordeal just to pay Not convenient at all🙁,"You are The last thing I want is to make your life harder! All you want to do is pay your bill! DM me, so we can find a resolution! Sending you *ChelseaMischek","Long line many customers and since now if you wanna pay in store you can only pay cash No box or kiosk to drop a check for payment in Turns a quick transaction into an ordeal just to pay Not convenient at all🙁 | You are The last thing I want is to make your life harder! All you want to do is pay your bill! DM me, so we can find a resolution! Sending you *ChelseaMischek"
130313,"Ugh @115911 1/2 hour waiting in line Just to pay my bill😕
Not happy 🙁",TMobileHelp,@130313 Oh no! What happened? DM us here with more info and we'll assist you ASAP. *ValerieP,Ugh 1/2 hour waiting in line Just to pay my bill😕 Not happy 🙁,Oh no! What happened? DM us here with more info and we'll assist you ASAP. *ValerieP,Ugh 1/2 hour waiting in line Just to pay my bill😕 Not happy 🙁 | Oh no! What happened? DM us here with more info and we'll assist you ASAP. *ValerieP
130534,".@115911 / @tmobilehelp Not only do you have some serious security issues, your customer service needs some help too.",TMobileHelp,@130534 That is not what we want! Can you please DM me via this link https://t.co/A2kWVVGFXO so we can talk? *JonathanMacInnes,". / Not only do you have some serious security issues, your customer service needs some help too.",That is not what we want! Can you please DM me via this link so we can talk? *JonathanMacInnes,". / Not only do you have some serious security issues, your customer service needs some help too. | That is not what we want! Can you please DM me via this link so we can talk? *JonathanMacInnes"
130535,"@TMobileHelp 4G LTE but I can't use mobile data, only wifi. It's been on and off like this for months. More off than on. What's going on?",TMobileHelp,"@130535 We definitely need to get you that fast 4G LTE speed, send us a DM and we'll get you covered right away, thanks! *GregoryD","4G LTE but I can't use mobile data, only wifi. It's been on and off like this for months. More off than on. What's going on?","We definitely need to get you that fast 4G LTE speed, send us a DM and we'll get you covered right away, thanks! *GregoryD","4G LTE but I can't use mobile data, only wifi. It's been on and off like this for months. More off than on. What's going on? | We definitely need to get you that fast 4G LTE speed, send us a DM and we'll get you covered right away, thanks! *GregoryD"
130537,"@115911 has the most unreliable network in NYC, every few days there is simply no data services working at all. what am i paying you for?",TMobileHelp,"@130537 Hiya, Ben! We want you rocking awesome service wherever you are! DM us so we can get you squared away! *MelindaR","has the most unreliable network in NYC, every few days there is simply no data services working at all. what am i paying you for?","Hiya, Ben! We want you rocking awesome service wherever you are! DM us so we can get you squared away! *MelindaR","has the most unreliable network in NYC, every few days there is simply no data services working at all. what am i paying you for? | Hiya, Ben! We want you rocking awesome service wherever you are! DM us so we can get you squared away! *MelindaR"
130740,"@TMobileHelp @115913 I have tweeted to four different people Taylor Best, Mike Rice, Barb Pelotte, and you on Oct 26th others on 26th, 27th with no reply",TMobileHelp,@130740 @115913 You can send a DM to @TMobileHelp by follow these steps: https://t.co/X4XNimg4Jh We look forward to speaking with you further. *JamieEnglish,"I have tweeted to four different people Taylor Best, Mike Rice, Barb Pelotte, and you on Oct 26th others on 26th, 27th with no reply",You can send a DM to by follow these steps: We look forward to speaking with you further. *JamieEnglish,"I have tweeted to four different people Taylor Best, Mike Rice, Barb Pelotte, and you on Oct 26th others on 26th, 27th with no reply | You can send a DM to by follow these steps: We look forward to speaking with you further. *JamieEnglish"
130740,"@TMobileHelp @115913 Did you get my DM, have not seen a reply",TMobileHelp,"@130740 @115913 Hi Ethel, we are not seeing a DM from you. You can send us a DM by clicking on my picture. https://t.co/5bqVYFp5Vy *JamieEnglish","Did you get my DM, have not seen a reply","Hi Ethel, we are not seeing a DM from you. You can send us a DM by clicking on my picture. *JamieEnglish","Did you get my DM, have not seen a reply | Hi Ethel, we are not seeing a DM from you. You can send us a DM by clicking on my picture. *JamieEnglish"
130740,@TMobileHelp @115913 Sent a DM to Mike thank you,TMobileHelp,"@130740 @115913 Hey Ethel, I don't see a DM yet, click my picture to send one https://t.co/Nr93OTtXRx *TaylorBest",Sent a DM to Mike thank you,"Hey Ethel, I don't see a DM yet, click my picture to send one *TaylorBest","Sent a DM to Mike thank you | Hey Ethel, I don't see a DM yet, click my picture to send one *TaylorBest"
130740,@115913 Have had a few bad issues with T-Mobile,TMobileHelp,"@130740 @115913 I want to turn those all around for you, Ethel. Please send a DM our way to start. https://t.co/lH0SH5fy2m *MikeRice",Have had a few bad issues with T-Mobile,"I want to turn those all around for you, Ethel. Please send a DM our way to start. *MikeRice","Have had a few bad issues with T-Mobile | I want to turn those all around for you, Ethel. Please send a DM our way to start. *MikeRice"
130878,"@TMobileHelp Im not interested in doing this,  seriously enough games.  This is real life,  u can read the previous dm &amp; decipher the same BS ive been hearing for almost 18hrs now. Pls stop pretending yr gonna help. Read dm its not that hard to see what's transpired.",TMobileHelp,@130878 Hey there! We definitely want to take care of you. Please meet me back in the DMs https://t.co/oNgSAZYqFR *JawedK,"Im not interested in doing this, seriously enough games. This is real life, u can read the previous dm &amp; decipher the same BS ive been hearing for almost 18hrs now. Pls stop pretending yr gonna help. Read dm its not that hard to see what's transpired.",Hey there! We definitely want to take care of you. Please meet me back in the DMs *JawedK,"Im not interested in doing this, seriously enough games. This is real life, u can read the previous dm &amp; decipher the same BS ive been hearing for almost 18hrs now. Pls stop pretending yr gonna help. Read dm its not that hard to see what's transpired. | Hey there! We definitely want to take care of you. Please meet me back in the DMs *JawedK"
130878,"@TMobileHelp Why again I spent the entire day yesterday ""chatting"" ? What's left 2say?   Y'all won't come up w-a better solution?  #exhausted #NOTFAMILY #corporateAmericastrikesagain",TMobileHelp,"@130878 Hey, I extremely sorry to hear this. Please shoot me a DM and we'll definitely find you an adequate solution :) https://t.co/oNgSAZYqFR *JawedK","Why again I spent the entire day yesterday ""chatting"" ? What's left 2say? Y'all won't come up w-a better solution?","Hey, I extremely sorry to hear this. Please shoot me a DM and we'll definitely find you an adequate solution :) *JawedK","Why again I spent the entire day yesterday ""chatting"" ? What's left 2say? Y'all won't come up w-a better solution? | Hey, I extremely sorry to hear this. Please shoot me a DM and we'll definitely find you an adequate solution :) *JawedK"
130878,@TMobileHelp No Thx Im not wanting the run around again,TMobileHelp,@130878 Hey there! That's not the experience we would like to hear. We can always chat via DM https://t.co/oNgSAZYqFR #GotYourBack *JawedK,No Thx Im not wanting the run around again,Hey there! That's not the experience we would like to hear. We can always chat via DM *JawedK,No Thx Im not wanting the run around again | Hey there! That's not the experience we would like to hear. We can always chat via DM *JawedK
130879,"@TMobileHelp I started receiving SMS messages from one sender in the Austin, TX area as e-mails, but other senders messages are still SMS. I saw that others have the same problem on your forum. Please help.",TMobileHelp,@130879 Hey there! Thank you so much for informing us. I will definitely look into this for you. Please shoot me a DM :) https://t.co/oNgSAZYqFR #HereForYou *JawedK,"I started receiving SMS messages from one sender in the Austin, TX area as e-mails, but other senders messages are still SMS. I saw that others have the same problem on your forum. Please help.",Hey there! Thank you so much for informing us. I will definitely look into this for you. Please shoot me a DM :) *JawedK,"I started receiving SMS messages from one sender in the Austin, TX area as e-mails, but other senders messages are still SMS. I saw that others have the same problem on your forum. Please help. | Hey there! Thank you so much for informing us. I will definitely look into this for you. Please shoot me a DM :) *JawedK"
130880,@TMobileHelp Figure out how you guys charged my father over $500 in a month. That is absurd ! Not even @115725 would do that and they are expensive,TMobileHelp,@130880 Bill shocks are not fun! Let's talk numbers and figure out what's going on! Send me a DM. I'm here for you! 😊 https://t.co/HbdADi3eov *HumeiraPatel,Figure out how you guys charged my father over $500 in a month. That is absurd ! Not even would do that and they are expensive,Bill shocks are not fun! Let's talk numbers and figure out what's going on! Send me a DM. I'm here for you! 😊 *HumeiraPatel,Figure out how you guys charged my father over $500 in a month. That is absurd ! Not even would do that and they are expensive | Bill shocks are not fun! Let's talk numbers and figure out what's going on! Send me a DM. I'm here for you! 😊 *HumeiraPatel
130880,I can't sleep now because @115911 decide to charge my day over $500 in a month. Y'all trash &amp; we are leaving your overpriced company.,TMobileHelp,"@130880 Hey hey, send us a DM and we can look into this. Let's get this figured out. *ChanneyT",I can't sleep now because decide to charge my day over $500 in a month. Y'all trash &amp; we are leaving your overpriced company.,"Hey hey, send us a DM and we can look into this. Let's get this figured out. *ChanneyT","I can't sleep now because decide to charge my day over $500 in a month. Y'all trash &amp; we are leaving your overpriced company. | Hey hey, send us a DM and we can look into this. Let's get this figured out. *ChanneyT"
131227,"@TMobileHelp Why is the tmobile website showing my expected bill, for 2 lines on tmobile 1, as $145? And why was I signed up for 1+?",TMobileHelp,"@131227 Hey there, I'm super sorry to hear about this, let me get this straight for you today! 😊
Hit me up on this link &gt;&gt;https://t.co/2AjMPFQ6Qm &lt;&lt; *EddieJ","Why is the tmobile website showing my expected bill, for 2 lines on tmobile 1, as $145? And why was I signed up for 1+?","Hey there, I'm super sorry to hear about this, let me get this straight for you today! 😊 Hit me up on this link &gt;&gt; &lt;&lt; *EddieJ","Why is the tmobile website showing my expected bill, for 2 lines on tmobile 1, as $145? And why was I signed up for 1+? | Hey there, I'm super sorry to hear about this, let me get this straight for you today! 😊 Hit me up on this link &gt;&gt; &lt;&lt; *EddieJ"
131228,"@TMobileHelp Not until I can get a good deal on a phone. I see the other carriers @ATT and @115725 always have promotions with national stores, Not Tmob",TMobileHelp,@131228 Would love to tell you all about how easy we can make that switch for you! Send me a DM so we can chat! https://t.co/W3cyuk6dh9 *DebiChavarria,"Not until I can get a good deal on a phone. I see the other carriers and always have promotions with national stores, Not Tmob",Would love to tell you all about how easy we can make that switch for you! Send me a DM so we can chat! *DebiChavarria,"Not until I can get a good deal on a phone. I see the other carriers and always have promotions with national stores, Not Tmob | Would love to tell you all about how easy we can make that switch for you! Send me a DM so we can chat! *DebiChavarria"
131228,"@115911 any deals on An IPhone 8? I don't need two phones, just one 📱. And I would be switching from my other carrier",TMobileHelp,"@131228 Not at the moment, Miranda :( But we're always having great promos so you'll just need to keep an eye out! Anything we can answer to make this switch easier for you? :) *ChanneyT","any deals on An IPhone 8? I don't need two phones, just one 📱. And I would be switching from my other carrier","Not at the moment, Miranda :( But we're always having great promos so you'll just need to keep an eye out! Anything we can answer to make this switch easier for you? :) *ChanneyT","any deals on An IPhone 8? I don't need two phones, just one 📱. And I would be switching from my other carrier | Not at the moment, Miranda :( But we're always having great promos so you'll just need to keep an eye out! Anything we can answer to make this switch easier for you? :) *ChanneyT"
131229,"@TMobileHelp Hi Simran, I have DM-ed you all the details. Please let me know if you need anything else from me now.",TMobileHelp,@131229 I see your DM and I will be right there to assist you today! Thank you for your patience! *SonjaKett,"Hi Simran, I have DM-ed you all the details. Please let me know if you need anything else from me now.",I see your DM and I will be right there to assist you today! Thank you for your patience! *SonjaKett,"Hi Simran, I have DM-ed you all the details. Please let me know if you need anything else from me now. | I see your DM and I will be right there to assist you today! Thank you for your patience! *SonjaKett"
131229,"@TMobileHelp You have very mean Cust Service reps. They have put me on hold for 25 mins and hung up on me several times today. @115911 BOGO offer is a scam. Here is the evidence.

Order placed: 11/23
Promotion period: 11/17 - 11/27
Order canceled: 11/28 https://t.co/SSYwBDicpJ",TMobileHelp,"@131229 Hi there, thanks so much for reaching out! I am so sorry to hear you feel that way. I am more than happy to help. Please DM so I can check this out! https://t.co/lo6HrLTstT :) *SimranKaur",You have very mean Cust Service reps. They have put me on hold for 25 mins and hung up on me several times today. BOGO offer is a scam. Here is the evidence. Order placed: 11/23 Promotion period: 11/17 - 11/27 Order canceled: 11/28,"Hi there, thanks so much for reaching out! I am so sorry to hear you feel that way. I am more than happy to help. Please DM so I can check this out! :) *SimranKaur","You have very mean Cust Service reps. They have put me on hold for 25 mins and hung up on me several times today. BOGO offer is a scam. Here is the evidence. Order placed: 11/23 Promotion period: 11/17 - 11/27 Order canceled: 11/28 | Hi there, thanks so much for reaching out! I am so sorry to hear you feel that way. I am more than happy to help. Please DM so I can check this out! :) *SimranKaur"
131230,@TMobileHelp WAS THE BEST AND FASTEST SERVICE I GOT ALL DAY!! https://t.co/UtQiPsXofd,TMobileHelp,@131230 Super glad we could help you out! Have an awesome night! 👌👌 *JoeR,WAS THE BEST AND FASTEST SERVICE I GOT ALL DAY!!,Super glad we could help you out! Have an awesome night! 👌👌 *JoeR,WAS THE BEST AND FASTEST SERVICE I GOT ALL DAY!! | Super glad we could help you out! Have an awesome night! 👌👌 *JoeR
