customer_author,customer_text,company_author,company_reply,customer_clean,company_clean,thread_text
157788,@VerizonSupport And I’ve restarted laptop each time,VerizonSupport,"@157788 Are any wired devices having the same problem?
^FEM",And I’ve restarted laptop each time,Are any wired devices having the same problem? ^FEM,And I’ve restarted laptop each time | Are any wired devices having the same problem? ^FEM
157788,@VerizonSupport What do you mean by wired?,VerizonSupport,@157788 Do you have any devices that connect to your router through Ethernet cable? ^DDD,What do you mean by wired?,Do you have any devices that connect to your router through Ethernet cable? ^DDD,What do you mean by wired? | Do you have any devices that connect to your router through Ethernet cable? ^DDD
157788,@VerizonSupport internet in Providence says connected but is not working,VerizonSupport,@157788 Let's work on it! What color is the internet light on your router? ^DDD,internet in Providence says connected but is not working,Let's work on it! What color is the internet light on your router? ^DDD,internet in Providence says connected but is not working | Let's work on it! What color is the internet light on your router? ^DDD
157789,@115722 @118134 We are having issues again during the final seconds of the Duke v Texas game. All other streaming is stopped and it still buffers every 10 seconds.,VerizonSupport,@157789 Let's work on this! What device are you streaming from? ^DDD,We are having issues again during the final seconds of the Duke v Texas game. All other streaming is stopped and it still buffers every 10 seconds.,Let's work on this! What device are you streaming from? ^DDD,We are having issues again during the final seconds of the Duke v Texas game. All other streaming is stopped and it still buffers every 10 seconds. | Let's work on this! What device are you streaming from? ^DDD
157789,I️ will never forgive @115722 for buffering in the middle of @118134 season 2 finale https://t.co/6Kd2F2SApw,VerizonSupport,"@157789 We do understand the frustration. Has the issue been resolved? We would love to help. 
^TXA",I️ will never forgive for buffering in the middle of season 2 finale,We do understand the frustration. Has the issue been resolved? We would love to help. ^TXA,I️ will never forgive for buffering in the middle of season 2 finale | We do understand the frustration. Has the issue been resolved? We would love to help. ^TXA
157790,@115725 on hold for 12 plus minutes as I am looking to purchase internet and tv from you.  Should I call someone else????,VerizonSupport,@157790 That's 12 minutes too long! Please follow and DM us so we can assist. ^DDD,on hold for 12 plus minutes as I am looking to purchase internet and tv from you. Should I call someone else????,That's 12 minutes too long! Please follow and DM us so we can assist. ^DDD,on hold for 12 plus minutes as I am looking to purchase internet and tv from you. Should I call someone else???? | That's 12 minutes too long! Please follow and DM us so we can assist. ^DDD
158221,@115900 another outage? Why in the world did we switch from @115725 to you? #regrettingit,VerizonSupport,"@158221 Oh no! Well, we still have a place for you here in the Verizon family. 
^BAB",another outage? Why in the world did we switch from to you?,"Oh no! Well, we still have a place for you here in the Verizon family. ^BAB","another outage? Why in the world did we switch from to you? | Oh no! Well, we still have a place for you here in the Verizon family. ^BAB"
159061,@VerizonSupport Think my tweet didn’t go thru. Please advise on next steps. https://t.co/xjdhcIXzKv,VerizonSupport,@159061 Press and hold the Alarm Silence button for 15 seconds. Give it 5 min and then check to see if your service comes back on. ^FEM,Think my tweet didn’t go thru. Please advise on next steps.,Press and hold the Alarm Silence button for 15 seconds. Give it 5 min and then check to see if your service comes back on. ^FEM,Think my tweet didn’t go thru. Please advise on next steps. | Press and hold the Alarm Silence button for 15 seconds. Give it 5 min and then check to see if your service comes back on. ^FEM
159061,@VerizonSupport Don’t believe there is one? I just see this and nothing else out of the ordinary connected to it.,VerizonSupport,@159061 It's a box about the size of a shoe box that might be located in a garage or basement if you have one.  ^FEM,Don’t believe there is one? I just see this and nothing else out of the ordinary connected to it.,It's a box about the size of a shoe box that might be located in a garage or basement if you have one. ^FEM,Don’t believe there is one? I just see this and nothing else out of the ordinary connected to it. | It's a box about the size of a shoe box that might be located in a garage or basement if you have one. ^FEM
159061,"@VerizonSupport Did that multiple times, same result.",VerizonSupport,@159061 Thank you. Do you have access to your battery backup unit? ^DDD,"Did that multiple times, same result.",Thank you. Do you have access to your battery backup unit? ^DDD,"Did that multiple times, same result. | Thank you. Do you have access to your battery backup unit? ^DDD"
159061,@VerizonSupport I don’t have the account info because I’m visiting Home for the holidays. Please see photo for router lights. https://t.co/l0JimKr1CG,VerizonSupport,"@159061 Thanks for the pic. Please disconnect and reconnect the power for 30 seconds.
^JAY",I don’t have the account info because I’m visiting Home for the holidays. Please see photo for router lights.,Thanks for the pic. Please disconnect and reconnect the power for 30 seconds. ^JAY,I don’t have the account info because I’m visiting Home for the holidays. Please see photo for router lights. | Thanks for the pic. Please disconnect and reconnect the power for 30 seconds. ^JAY
159061,"@VerizonSupport Wrong link, I already have Verizon. Tried to hard restart my modem and both the world (?) icon and WiFi icons are blinking red.",VerizonSupport,"@159061 Sorry about that. Here is the correct link that you can check for any outages based on your account here. https://t.co/VXV9CrPfIU 
^JAY","Wrong link, I already have Verizon. Tried to hard restart my modem and both the world (?) icon and WiFi icons are blinking red.",Sorry about that. Here is the correct link that you can check for any outages based on your account here. ^JAY,"Wrong link, I already have Verizon. Tried to hard restart my modem and both the world (?) icon and WiFi icons are blinking red. | Sorry about that. Here is the correct link that you can check for any outages based on your account here. ^JAY"
159061,@VerizonSupport outage in north jersey ?,VerizonSupport,"@159061 Let's check the status if service at your address. Click the link below. ^NHP
https://t.co/4IS1UaQgzc",outage in north jersey ?,Let's check the status if service at your address. Click the link below. ^NHP,outage in north jersey ? | Let's check the status if service at your address. Click the link below. ^NHP
159062,@116136 Your product sucks. My internet is too slow and your customer service is useless. Hello VERZON!!!,VerizonSupport,"@159062 Hi kelly, You can check on Fios availability here:  https://t.co/O9rpiQXIL7",Your product sucks. My internet is too slow and your customer service is useless. Hello VERZON!!!,"Hi kelly, You can check on Fios availability here:","Your product sucks. My internet is too slow and your customer service is useless. Hello VERZON!!! | Hi kelly, You can check on Fios availability here:"
159063,"@VerizonSupport There is no information on my tv channel information. The network shows up on the bar but none of the shows, times or descriptions are showing up",VerizonSupport,"@159063 What lights are on on your router? 
^JAY","There is no information on my tv channel information. The network shows up on the bar but none of the shows, times or descriptions are showing up",What lights are on on your router? ^JAY,"There is no information on my tv channel information. The network shows up on the bar but none of the shows, times or descriptions are showing up | What lights are on on your router? ^JAY"
159265,"@VerizonSupport 3 days was too long. Nobody follows up. I am the one doing the follow ups, and getting nowhere",VerizonSupport,"@159265 We want to help, please follow and DM us so we can.
^ACM","3 days was too long. Nobody follows up. I am the one doing the follow ups, and getting nowhere","We want to help, please follow and DM us so we can. ^ACM","3 days was too long. Nobody follows up. I am the one doing the follow ups, and getting nowhere | We want to help, please follow and DM us so we can. ^ACM"
159265,"Dear @115725, it’s not me.  It’s you. 30+ years w/you &amp; the lack of communication from you is appalling.  There are other internet options",VerizonSupport,@159265 10 days is far too long Steph! Please follow and DM so we can continue. ^DDG,"Dear , it’s not me. It’s you. 30+ years w/you &amp; the lack of communication from you is appalling. There are other internet options",10 days is far too long Steph! Please follow and DM so we can continue. ^DDG,"Dear , it’s not me. It’s you. 30+ years w/you &amp; the lack of communication from you is appalling. There are other internet options | 10 days is far too long Steph! Please follow and DM so we can continue. ^DDG"
159367,"@116136 2.5 days and I spoke with 3 different people, and you still can’t fix this. @115725 Sup? https://t.co/TBy2tlFcJm",VerizonSupport,"@159367 Sup, Ricky.  Want to join the Fios family? :) ^BCW","2.5 days and I spoke with 3 different people, and you still can’t fix this. Sup?","Sup, Ricky. Want to join the Fios family? :) ^BCW","2.5 days and I spoke with 3 different people, and you still can’t fix this. Sup? | Sup, Ricky. Want to join the Fios family? :) ^BCW"
159736,GOD I HATE @115722 IM OVER IT,VerizonSupport,"@159736 We don't want you to feel that way, what is going on? 
^ACM",GOD I HATE IM OVER IT,"We don't want you to feel that way, what is going on? ^ACM","GOD I HATE IM OVER IT | We don't want you to feel that way, what is going on? ^ACM"
159875,@VerizonSupport was fantastic this morning. Still on the call after 2 hours with no resolution other than a new router.,VerizonSupport,@159875 No need to allow frustrations to build over the phone. We can help you right now! How can we assist? ^DDG,was fantastic this morning. Still on the call after 2 hours with no resolution other than a new router.,No need to allow frustrations to build over the phone. We can help you right now! How can we assist? ^DDG,was fantastic this morning. Still on the call after 2 hours with no resolution other than a new router. | No need to allow frustrations to build over the phone. We can help you right now! How can we assist? ^DDG
160037,@VerizonSupport How? You just told the whole world mine was down now on Twitter what’s the difference,VerizonSupport,@160037 We do apologize for doing maintenance.  Has your service been restored? ^CAR,How? You just told the whole world mine was down now on Twitter what’s the difference,We do apologize for doing maintenance. Has your service been restored? ^CAR,How? You just told the whole world mine was down now on Twitter what’s the difference | We do apologize for doing maintenance. Has your service been restored? ^CAR
160037,@VerizonSupport You should really warn your customers before hand and set a better expectation. My box says 15 mins... #fail,VerizonSupport,@160037 Disclosing when an area will be down would be a major security issue for some of our customers. ^NHP,You should really warn your customers before hand and set a better expectation. My box says 15 mins...,Disclosing when an area will be down would be a major security issue for some of our customers. ^NHP,You should really warn your customers before hand and set a better expectation. My box says 15 mins... | Disclosing when an area will be down would be a major security issue for some of our customers. ^NHP
160037,@VerizonSupport I tried several times and even unplugged evenerhthing for 30 seconds.,VerizonSupport,@160037 Your area is currently working under a network upgrade maintenance window for a couple of hours. ^NHP,I tried several times and even unplugged evenerhthing for 30 seconds.,Your area is currently working under a network upgrade maintenance window for a couple of hours. ^NHP,I tried several times and even unplugged evenerhthing for 30 seconds. | Your area is currently working under a network upgrade maintenance window for a couple of hours. ^NHP
160037,@VerizonSupport I get a message saying update in progress. Will be done in 15 mins. still not working Why am I even paying for this! Comcast had no issues.,VerizonSupport,"@160037 Has the router been rebooted? 
^BAB",I get a message saying update in progress. Will be done in 15 mins. still not working Why am I even paying for this! Comcast had no issues.,Has the router been rebooted? ^BAB,I get a message saying update in progress. Will be done in 15 mins. still not working Why am I even paying for this! Comcast had no issues. | Has the router been rebooted? ^BAB
160037,@VerizonSupport why can’t I watch VOD. Keep getting error code VOD_268,VerizonSupport,@160037 Our apologies as we do have maintenance being performed in some areas. Do you have a red internet light on your router? ^JRA,why can’t I watch VOD. Keep getting error code VOD_268,Our apologies as we do have maintenance being performed in some areas. Do you have a red internet light on your router? ^JRA,why can’t I watch VOD. Keep getting error code VOD_268 | Our apologies as we do have maintenance being performed in some areas. Do you have a red internet light on your router? ^JRA
160109,@VerizonSupport can you please email me a pre-paid shipping label?,VerizonSupport,@160109 Can you please follow and DM us?  ^CAR,can you please email me a pre-paid shipping label?,Can you please follow and DM us? ^CAR,can you please email me a pre-paid shipping label? | Can you please follow and DM us? ^CAR
160109,"@VerizonSupport After speaking with your team 3 times already, you STILL haven’t sent my label. What is the hold up? Why can’t this be emailed?",VerizonSupport,"@160109 Could you join us back in a secure chat so that we can check on it and see what's going on.
^TNT","After speaking with your team 3 times already, you STILL haven’t sent my label. What is the hold up? Why can’t this be emailed?",Could you join us back in a secure chat so that we can check on it and see what's going on. ^TNT,"After speaking with your team 3 times already, you STILL haven’t sent my label. What is the hold up? Why can’t this be emailed? | Could you join us back in a secure chat so that we can check on it and see what's going on. ^TNT"
160109,@115722 I've tried for a week to return my equipment to you. Can someone please email me a packaging slip?,VerizonSupport,@160109 You use this link to return equipment. https://t.co/i5E2ypZUVn  ^CAR,I've tried for a week to return my equipment to you. Can someone please email me a packaging slip?,You use this link to return equipment. ^CAR,I've tried for a week to return my equipment to you. Can someone please email me a packaging slip? | You use this link to return equipment. ^CAR
160112,"@115725 Does Not Care About Its Customers

https://t.co/svvliGlakj

This is how they make you feel with their wireless service too.",VerizonSupport,@160112 We appreciate your feedback on this.  You can get more information at this link.  https://t.co/mrB5Ce2dgv ^BCW,Does Not Care About Its Customers This is how they make you feel with their wireless service too.,We appreciate your feedback on this. You can get more information at this link. ^BCW,Does Not Care About Its Customers This is how they make you feel with their wireless service too. | We appreciate your feedback on this. You can get more information at this link. ^BCW
160142,@VerizonSupport Looks like we might. Someone from my office will call you this afternoon. Thank you. Really appreciate your responsiveness!,VerizonSupport,@160142 You are most welcome! Reach out to us anytime! ^KMG,Looks like we might. Someone from my office will call you this afternoon. Thank you. Really appreciate your responsiveness!,You are most welcome! Reach out to us anytime! ^KMG,Looks like we might. Someone from my office will call you this afternoon. Thank you. Really appreciate your responsiveness! | You are most welcome! Reach out to us anytime! ^KMG
160142,@VerizonSupport Thx. That link isn’t working. Do you mind resending?,VerizonSupport,@160142 We do apologize.  Please try this link. https://t.co/9kjOSSkP6t  ^CAR,Thx. That link isn’t working. Do you mind resending?,We do apologize. Please try this link. ^CAR,Thx. That link isn’t working. Do you mind resending? | We do apologize. Please try this link. ^CAR
160142,"@VerizonSupport Thank you, Verizon. Hope your service is available in our building. Dealing with @127249 @comcastcares has been a nightmare.",VerizonSupport,@160142 You can check for availability at this link.  https://t.co/OfjBBax1hk ^BCW,"Thank you, Verizon. Hope your service is available in our building. Dealing with has been a nightmare.",You can check for availability at this link. ^BCW,"Thank you, Verizon. Hope your service is available in our building. Dealing with has been a nightmare. | You can check for availability at this link. ^BCW"
160142,"@comcastcares If you have too much business and are unable to even respond to us, perhaps we should we switch to @115722 or @160143?",VerizonSupport,"@160142 We'd love to have you, Farah. ^BCW","If you have too much business and are unable to even respond to us, perhaps we should we switch to or ?","We'd love to have you, Farah. ^BCW","If you have too much business and are unable to even respond to us, perhaps we should we switch to or ? | We'd love to have you, Farah. ^BCW"
160157,@VerizonSupport Yes and I’m getting the same error code,VerizonSupport,"@160157 Thank you. Have you tried uninstalling the app, rebooting your device, then re-installing the app? ^DDD",Yes and I’m getting the same error code,"Thank you. Have you tried uninstalling the app, rebooting your device, then re-installing the app? ^DDD","Yes and I’m getting the same error code | Thank you. Have you tried uninstalling the app, rebooting your device, then re-installing the app? ^DDD"
160157,@VerizonSupport I keep getting an error message when trying to log onto fios https://t.co/M14lzh3uKH,VerizonSupport,"@160157 Hi Alexis, Have you tried uninstalling and reinstalling the app?
^NHP",I keep getting an error message when trying to log onto fios,"Hi Alexis, Have you tried uninstalling and reinstalling the app? ^NHP","I keep getting an error message when trying to log onto fios | Hi Alexis, Have you tried uninstalling and reinstalling the app? ^NHP"
160158,"@VerizonSupport Right, please go on... explain signal to noise ratio when every other channel works. I'll wait...",VerizonSupport,"@160158 Channels are broadcast on different frequencies. Pixelation may be come from a degraded splitter or cabling. 
^BAB","Right, please go on... explain signal to noise ratio when every other channel works. I'll wait...",Channels are broadcast on different frequencies. Pixelation may be come from a degraded splitter or cabling. ^BAB,"Right, please go on... explain signal to noise ratio when every other channel works. I'll wait... | Channels are broadcast on different frequencies. Pixelation may be come from a degraded splitter or cabling. ^BAB"
160158,"@VerizonSupport So when I was watching espn for the last few weeks and it was fine, my splitter was good.",VerizonSupport,"@160158 We want to resolve this issue just as much as you. To confirm, were you able to perform the disconnect procedure previously mentioned? ^DDD","So when I was watching espn for the last few weeks and it was fine, my splitter was good.","We want to resolve this issue just as much as you. To confirm, were you able to perform the disconnect procedure previously mentioned? ^DDD","So when I was watching espn for the last few weeks and it was fine, my splitter was good. | We want to resolve this issue just as much as you. To confirm, were you able to perform the disconnect procedure previously mentioned? ^DDD"
160158,"@VerizonSupport Don't know, I couldn't watch the game. The problem is not resolved. You still don't know why this keeps happening.",VerizonSupport,@160158 This weak signal can impact channels that operate on the same digital frequency causing the tiling issue.  ^JRA,"Don't know, I couldn't watch the game. The problem is not resolved. You still don't know why this keeps happening.",This weak signal can impact channels that operate on the same digital frequency causing the tiling issue. ^JRA,"Don't know, I couldn't watch the game. The problem is not resolved. You still don't know why this keeps happening. | This weak signal can impact channels that operate on the same digital frequency causing the tiling issue. ^JRA"
160158,"@VerizonSupport Ok, why is it selective to big events and perfect all day for sports center?",VerizonSupport,@160158 It shouldn't be selective. Temperature can also have an effect on it because the copper wire will expand and contract with temperatures ^BCW,"Ok, why is it selective to big events and perfect all day for sports center?",It shouldn't be selective. Temperature can also have an effect on it because the copper wire will expand and contract with temperatures ^BCW,"Ok, why is it selective to big events and perfect all day for sports center? | It shouldn't be selective. Temperature can also have an effect on it because the copper wire will expand and contract with temperatures ^BCW"
160158,"@VerizonSupport Right, the more important the game or pay per view, the hotter the copper gets. Now I get it. So you take no responsibility for this issue?",VerizonSupport,"@160158 We're not saying that at all.  We want to help get this resolved for you. Is the issue currently happening? 
^BCW","Right, the more important the game or pay per view, the hotter the copper gets. Now I get it. So you take no responsibility for this issue?",We're not saying that at all. We want to help get this resolved for you. Is the issue currently happening? ^BCW,"Right, the more important the game or pay per view, the hotter the copper gets. Now I get it. So you take no responsibility for this issue? | We're not saying that at all. We want to help get this resolved for you. Is the issue currently happening? ^BCW"
160158,"@VerizonSupport No, just when I'm charged $70 for tiling and games I want to watch- never on yes channel though",VerizonSupport,@160158 Do you have this experience with these channels on all tvs? ^DDG,"No, just when I'm charged $70 for tiling and games I want to watch- never on yes channel though",Do you have this experience with these channels on all tvs? ^DDG,"No, just when I'm charged $70 for tiling and games I want to watch- never on yes channel though | Do you have this experience with these channels on all tvs? ^DDG"
160158,"@VerizonSupport Not sure about ppv, but yes on espn",VerizonSupport,@160158 Thank you. Please follow and DM us so we can work on this further. ^DDD,"Not sure about ppv, but yes on espn",Thank you. Please follow and DM us so we can work on this further. ^DDD,"Not sure about ppv, but yes on espn | Thank you. Please follow and DM us so we can work on this further. ^DDD"
160158,@VerizonSupport Needle wires? You mean the quad shield RG-6 that worked perfectly with direct tv when I installed it? Yes! It's fine!,VerizonSupport,"@160158 We do understand the frustration but the signal-to-noise ratio associated with direct TV may differ from the current services.
^BAB",Needle wires? You mean the quad shield RG-6 that worked perfectly with direct tv when I installed it? Yes! It's fine!,We do understand the frustration but the signal-to-noise ratio associated with direct TV may differ from the current services. ^BAB,Needle wires? You mean the quad shield RG-6 that worked perfectly with direct tv when I installed it? Yes! It's fine! | We do understand the frustration but the signal-to-noise ratio associated with direct TV may differ from the current services. ^BAB
160159,"@verizonsupport Help! Test 10/3/2017, 11:12:46 PM
Download Speed  0.59 Mbps 73.8 KB/sec
Upload Speed  0.06 Mbps 7.5 KB/sec
Latency  180 ms",VerizonSupport,"@160159 Certainly, is the speed test being conducted via an Ethernet connected device?
^BAB","Help! Test 10/3/2017, 11:12:46 PM Download Speed 0.59 Mbps 73.8 KB/sec Upload Speed 0.06 Mbps 7.5 KB/sec Latency 180 ms","Certainly, is the speed test being conducted via an Ethernet connected device? ^BAB","Help! Test 10/3/2017, 11:12:46 PM Download Speed 0.59 Mbps 73.8 KB/sec Upload Speed 0.06 Mbps 7.5 KB/sec Latency 180 ms | Certainly, is the speed test being conducted via an Ethernet connected device? ^BAB"
160157,@115722 I keep getting an error message when I try to log in on the computer and the app,VerizonSupport,@160157 Oh no! Which app are you having trouble with? ^DDD,I keep getting an error message when I try to log in on the computer and the app,Oh no! Which app are you having trouble with? ^DDD,I keep getting an error message when I try to log in on the computer and the app | Oh no! Which app are you having trouble with? ^DDD
160160,@160161 I would say Verizon because the service might be worse than the wait.,VerizonSupport,"@160160 Oh my! That's not how we want you to feel. It would be our pleasure to rectify any concerns you may have.
^BAB",I would say Verizon because the service might be worse than the wait.,Oh my! That's not how we want you to feel. It would be our pleasure to rectify any concerns you may have. ^BAB,I would say Verizon because the service might be worse than the wait. | Oh my! That's not how we want you to feel. It would be our pleasure to rectify any concerns you may have. ^BAB
160162,@VerizonSupport can you DM me about my account,VerizonSupport,"@160162 Sure, please follow and DM us at your convenience. ^DDD",can you DM me about my account,"Sure, please follow and DM us at your convenience. ^DDD","can you DM me about my account | Sure, please follow and DM us at your convenience. ^DDD"
160163,@VerizonSupport Your hotspot check your dms I've already heard from support  it's just the run around since you started screwing customers who got unlimited,VerizonSupport,@160163 Thanks for the tweet! We'll refer this to our wireless colleagues @115990 since we handle Fios and DSL accounts. ^DDD,Your hotspot check your dms I've already heard from support it's just the run around since you started screwing customers who got unlimited,Thanks for the tweet! We'll refer this to our wireless colleagues since we handle Fios and DSL accounts. ^DDD,Your hotspot check your dms I've already heard from support it's just the run around since you started screwing customers who got unlimited | Thanks for the tweet! We'll refer this to our wireless colleagues since we handle Fios and DSL accounts. ^DDD
160163,"@115725 can't even stream Netflix now thanks to your changes! Went from loving this company to hating them. If you don't have Verizon, run. https://t.co/6O4J2t03z8",VerizonSupport,@160163 Oh no! Are you having an issue with Fios or Wireless (Mobile) service? ^DDD,"can't even stream Netflix now thanks to your changes! Went from loving this company to hating them. If you don't have Verizon, run.",Oh no! Are you having an issue with Fios or Wireless (Mobile) service? ^DDD,"can't even stream Netflix now thanks to your changes! Went from loving this company to hating them. If you don't have Verizon, run. | Oh no! Are you having an issue with Fios or Wireless (Mobile) service? ^DDD"
160164,@115722 @160165 So your fix is to have everyone uninstall and  reinstall? How about you fix it?,VerizonSupport,"@160164 That's not how we want you to feel. How may we assist? 
^BAB",So your fix is to have everyone uninstall and reinstall? How about you fix it?,That's not how we want you to feel. How may we assist? ^BAB,So your fix is to have everyone uninstall and reinstall? How about you fix it? | That's not how we want you to feel. How may we assist? ^BAB
160166,@115725 In order to make my slow speed internet faster you want to charge me a one-time $150 upgrade fee?! FU! You should be embarrassed!,VerizonSupport,"@160166 Oh no! Is this for your Verizon home service? 
^BAB",In order to make my slow speed internet faster you want to charge me a one-time $150 upgrade fee?! FU! You should be embarrassed!,Oh no! Is this for your Verizon home service? ^BAB,In order to make my slow speed internet faster you want to charge me a one-time $150 upgrade fee?! FU! You should be embarrassed! | Oh no! Is this for your Verizon home service? ^BAB
160167,"@115722 Would you please get your act together!
Three times tonight the box has ""updated"" and I lost the Yankee game. #FiosFail!",VerizonSupport,@160167 That certainly is odd for it to do it three times in one night! Please follow and DM us so we can discuss further. ^DDD,"Would you please get your act together! Three times tonight the box has ""updated"" and I lost the Yankee game. !",That certainly is odd for it to do it three times in one night! Please follow and DM us so we can discuss further. ^DDD,"Would you please get your act together! Three times tonight the box has ""updated"" and I lost the Yankee game. ! | That certainly is odd for it to do it three times in one night! Please follow and DM us so we can discuss further. ^DDD"
160168,@VerizonSupport No need for that. I was on the phone with multiple representatives and that did not help not one bit. Comcast is the move.,VerizonSupport,@160168 We don't want to see you go and are here to assist. Let us know what is making you want to do this as we want to help. ^JRA,No need for that. I was on the phone with multiple representatives and that did not help not one bit. Comcast is the move.,We don't want to see you go and are here to assist. Let us know what is making you want to do this as we want to help. ^JRA,No need for that. I was on the phone with multiple representatives and that did not help not one bit. Comcast is the move. | We don't want to see you go and are here to assist. Let us know what is making you want to do this as we want to help. ^JRA
160168,@VerizonSupport y’all customer service is terrible. Never will I ever recommend this to anyone.,VerizonSupport,@160168 Oh no! What issue are you having? We'd like to help. ^DDD,y’all customer service is terrible. Never will I ever recommend this to anyone.,Oh no! What issue are you having? We'd like to help. ^DDD,y’all customer service is terrible. Never will I ever recommend this to anyone. | Oh no! What issue are you having? We'd like to help. ^DDD
160171,@VerizonSupport Red. I restarted it. The cable connections are fine,VerizonSupport,@160171 Thank you. Do you have access to your battery backup unit? ^DDD,Red. I restarted it. The cable connections are fine,Thank you. Do you have access to your battery backup unit? ^DDD,Red. I restarted it. The cable connections are fine | Thank you. Do you have access to your battery backup unit? ^DDD
160171,"@VerizonSupport hey is there an outage in Germantown, MD?",VerizonSupport,@160171 Let's investigate! Are all Fios services down? ^DDD,"hey is there an outage in Germantown, MD?",Let's investigate! Are all Fios services down? ^DDD,"hey is there an outage in Germantown, MD? | Let's investigate! Are all Fios services down? ^DDD"
160283,@VerizonSupport we did that about a week ago and it still does it. should i get new cables?,VerizonSupport,@160283 Can you please follow and DM us?  ^CAR,we did that about a week ago and it still does it. should i get new cables?,Can you please follow and DM us? ^CAR,we did that about a week ago and it still does it. should i get new cables? | Can you please follow and DM us? ^CAR
160283,"@VerizonSupport Yes,I frequently restart both of my boxes and they’re fine for a few days,but then they start acting up again.",VerizonSupport,@160283 That's typically going to be caused by a bad coax connection.  Can we get you to reseat the coax cable on the back of the box and test. ^BCW,"Yes,I frequently restart both of my boxes and they’re fine for a few days,but then they start acting up again.",That's typically going to be caused by a bad coax connection. Can we get you to reseat the coax cable on the back of the box and test. ^BCW,"Yes,I frequently restart both of my boxes and they’re fine for a few days,but then they start acting up again. | That's typically going to be caused by a bad coax connection. Can we get you to reseat the coax cable on the back of the box and test. ^BCW"
160283,@VerizonSupport Yes and it was freezing. 😔,VerizonSupport,@160283 Does this occur on live TV?  ^CAR,Yes and it was freezing. 😔,Does this occur on live TV? ^CAR,Yes and it was freezing. 😔 | Does this occur on live TV? ^CAR
160283,Shoutout to @115722 for messing up during my DVR recording of #thisisus. https://t.co/uAlshNYbs7,VerizonSupport,@160283 Oh no. We didn't want to mess up your DVR recording.  Was it pixelating? ^BCW,Shoutout to for messing up during my DVR recording of .,Oh no. We didn't want to mess up your DVR recording. Was it pixelating? ^BCW,Shoutout to for messing up during my DVR recording of . | Oh no. We didn't want to mess up your DVR recording. Was it pixelating? ^BCW
160355,@VerizonSupport I do not have a Verizon acct. A fraudulent Verizon Wireless acct was opened in my name &amp; just reported on my credit report.,VerizonSupport,@160355 We would want to get this to our team with @115990 so they can assist. ^BCW,I do not have a Verizon acct. A fraudulent Verizon Wireless acct was opened in my name &amp; just reported on my credit report.,We would want to get this to our team with so they can assist. ^BCW,I do not have a Verizon acct. A fraudulent Verizon Wireless acct was opened in my name &amp; just reported on my credit report. | We would want to get this to our team with so they can assist. ^BCW
160355,"Some1 fraudulently opened acct in my name. I call @115725 &amp; get no help. Acct is ""mine"" but u won't tell me when/where it was opened. #mad",VerizonSupport,@160355 Oh my!  Let's get you the help that you are looking for.  Is this for your cellular or residential service? ^BCW,"Some1 fraudulently opened acct in my name. I call &amp; get no help. Acct is ""mine"" but u won't tell me when/where it was opened.",Oh my! Let's get you the help that you are looking for. Is this for your cellular or residential service? ^BCW,"Some1 fraudulently opened acct in my name. I call &amp; get no help. Acct is ""mine"" but u won't tell me when/where it was opened. | Oh my! Let's get you the help that you are looking for. Is this for your cellular or residential service? ^BCW"
160356,@VerizonSupport the power is out in Reston zip 20191,VerizonSupport,"@160356 If you power is out, your service will restore once the power comes back on.  ^CAR",the power is out in Reston zip 20191,"If you power is out, your service will restore once the power comes back on. ^CAR","the power is out in Reston zip 20191 | If you power is out, your service will restore once the power comes back on. ^CAR"
160482,"@VerizonSupport Thanks for the quick reply.  I'm not home right now, but will try this later this evening.  I have the Arris VMS1100 DVR model.",VerizonSupport,@160482 Perfect.  Just keep us updated.   We're here for you if you need us :) ^BCW,"Thanks for the quick reply. I'm not home right now, but will try this later this evening. I have the Arris VMS1100 DVR model.",Perfect. Just keep us updated. We're here for you if you need us :) ^BCW,"Thanks for the quick reply. I'm not home right now, but will try this later this evening. I have the Arris VMS1100 DVR model. | Perfect. Just keep us updated. We're here for you if you need us :) ^BCW"
160482,"@VerizonSupport DVR will sometimes rewind 2 full min in 2 secs for some shows, making it tough to rewind 30 secs:  https://t.co/aS31Bzn7Pt",VerizonSupport,"@160482 That's odd.  Can you press menu, then go to customer support, top support tools, and reboot stb. ^CAR","DVR will sometimes rewind 2 full min in 2 secs for some shows, making it tough to rewind 30 secs:","That's odd. Can you press menu, then go to customer support, top support tools, and reboot stb. ^CAR","DVR will sometimes rewind 2 full min in 2 secs for some shows, making it tough to rewind 30 secs: | That's odd. Can you press menu, then go to customer support, top support tools, and reboot stb. ^CAR"
162284,@VerizonSupport If Access to https://t.co/FGziyL2j5C was included with a Center Ice subscription. This is included on the DirecTV Center Ice subscription.,VerizonSupport,@162284 According to our website it does not. ^DDD,If Access to was included with a Center Ice subscription. This is included on the DirecTV Center Ice subscription.,According to our website it does not. ^DDD,If Access to was included with a Center Ice subscription. This is included on the DirecTV Center Ice subscription. | According to our website it does not. ^DDD
162284,@VerizonSupport that’s not the question I asked.,VerizonSupport,@162284 What is your question?  ^CAR,that’s not the question I asked.,What is your question? ^CAR,that’s not the question I asked. | What is your question? ^CAR
