customer_author,customer_text,company_author,company_reply,customer_clean,company_clean,thread_text
123042,@AppleSupport This is self explanatory screen shot of one of example of hanging https://t.co/mrQdCzjqXh,AppleSupport,@123042 Let's see if updating the iPhone to iOS 11.1 helps. DM us if it doesn't. https://t.co/80YRnjDFDk https://t.co/GDrqU22YpT,This is self explanatory screen shot of one of example of hanging,Let's see if updating the iPhone to iOS 11.1 helps. DM us if it doesn't.,This is self explanatory screen shot of one of example of hanging | Let's see if updating the iPhone to iOS 11.1 helps. DM us if it doesn't.
123042,"@115858 hi, facing problems of mobile hanging. Moblile gets hanged while having conference call, massaging, etc. become very slow many times",AppleSupport,@123042 That is certainly not the experience we want you to have. Which iPhone model do you use?,"hi, facing problems of mobile hanging. Moblile gets hanged while having conference call, massaging, etc. become very slow many times",That is certainly not the experience we want you to have. Which iPhone model do you use?,"hi, facing problems of mobile hanging. Moblile gets hanged while having conference call, massaging, etc. become very slow many times | That is certainly not the experience we want you to have. Which iPhone model do you use?"
123043,@AppleSupport Both downloading updates and new apps. No messages shown when I’m downloading.,AppleSupport,@123043 Excellent information. Please send us a DM telling us which iPhone you have and the iOS version it's currently running. https://t.co/GDrqU22YpT,Both downloading updates and new apps. No messages shown when I’m downloading.,Excellent information. Please send us a DM telling us which iPhone you have and the iOS version it's currently running.,Both downloading updates and new apps. No messages shown when I’m downloading. | Excellent information. Please send us a DM telling us which iPhone you have and the iOS version it's currently running.
123043,@AppleSupport I can’t download apps from the app store.,AppleSupport,@123043 Let’s work together to get your apps downloading again. Are you downloading updates or new apps? Any messages when downloading?,I can’t download apps from the app store.,Let’s work together to get your apps downloading again. Are you downloading updates or new apps? Any messages when downloading?,I can’t download apps from the app store. | Let’s work together to get your apps downloading again. Are you downloading updates or new apps? Any messages when downloading?
123044,#iOS11 keeps deleting apps!! For fucks sake @115858 sort your shit!,AppleSupport,@123044 We'd like to help. Could you Direct Message us so we can get more information? https://t.co/GDrqU22YpT,keeps deleting apps!! For fucks sake sort your shit!,We'd like to help. Could you Direct Message us so we can get more information?,keeps deleting apps!! For fucks sake sort your shit! | We'd like to help. Could you Direct Message us so we can get more information?
123045,"I️ hate Chang sometimes, I️ really do.

@AppleSupport, fix the mystery boxes please. https://t.co/w6FieKqMWo",AppleSupport,@123045 We certainly want to help! Which version of iOS are you currently running? Have you updated to iOS 11.1?,"I️ hate Chang sometimes, I️ really do. , fix the mystery boxes please.",We certainly want to help! Which version of iOS are you currently running? Have you updated to iOS 11.1?,"I️ hate Chang sometimes, I️ really do. , fix the mystery boxes please. | We certainly want to help! Which version of iOS are you currently running? Have you updated to iOS 11.1?"
123046,@AppleSupport  somebody trying to get into my account,AppleSupport,@123046 Thanks for reaching out. We want to help. Tell us more about what's happening in DM. https://t.co/GDrqU22YpT,somebody trying to get into my account,Thanks for reaching out. We want to help. Tell us more about what's happening in DM.,somebody trying to get into my account | Thanks for reaching out. We want to help. Tell us more about what's happening in DM.
123047,someone help me what halloween sorcery is this @115858 https://t.co/nZGaYCxLBy,AppleSupport,@123047 Thanks for reaching out. DM which iPhone and specific iOS version you are using to get started. https://t.co/GDrqU22YpT,someone help me what halloween sorcery is this,Thanks for reaching out. DM which iPhone and specific iOS version you are using to get started.,someone help me what halloween sorcery is this | Thanks for reaching out. DM which iPhone and specific iOS version you are using to get started.
123048,"After the last update, I cannot hear my phone calls. What is happening? @115858 @AppleSupport",AppleSupport,@123048 Send us a DM and let us know what version of iOS you're currently running. We'll go from there. https://t.co/GDrqU22YpT,"After the last update, I cannot hear my phone calls. What is happening?",Send us a DM and let us know what version of iOS you're currently running. We'll go from there.,"After the last update, I cannot hear my phone calls. What is happening? | Send us a DM and let us know what version of iOS you're currently running. We'll go from there."
123049,Nope. @AppleSupport what is going on?,AppleSupport,"@123049 We'll be happy to look into this with you. To get started, let us know which iOS version you have installed.",Nope. what is going on?,"We'll be happy to look into this with you. To get started, let us know which iOS version you have installed.","Nope. what is going on? | We'll be happy to look into this with you. To get started, let us know which iOS version you have installed."
123050,"@AppleSupport I updated to 11.1, and so far it works flawlessly!  Thanks for the new update!",AppleSupport,@123050 You're welcome.,"I updated to 11.1, and so far it works flawlessly! Thanks for the new update!",You're welcome.,"I updated to 11.1, and so far it works flawlessly! Thanks for the new update! | You're welcome."
123050,"@115858 Iphone 8, ios 11.0.2.  Auto lock function not working properly. Will not lock unless i manually press power button. On for hours.",AppleSupport,@123050 We'd be happy to see what's causing Auto-Lock to not work as expected. Let's see if updating helps: https://t.co/80YRnjDFDk,"Iphone 8, ios 11.0.2. Auto lock function not working properly. Will not lock unless i manually press power button. On for hours.",We'd be happy to see what's causing Auto-Lock to not work as expected. Let's see if updating helps:,"Iphone 8, ios 11.0.2. Auto lock function not working properly. Will not lock unless i manually press power button. On for hours. | We'd be happy to see what's causing Auto-Lock to not work as expected. Let's see if updating helps:"
123051,@1111 @AppleSupport Yes. It became unstable :(,AppleSupport,@123051 We understand your concern. Let's work together to solve these issues. Does this Wi-Fi issue happen on all networks?,Yes. It became unstable :(,We understand your concern. Let's work together to solve these issues. Does this Wi-Fi issue happen on all networks?,Yes. It became unstable :( | We understand your concern. Let's work together to solve these issues. Does this Wi-Fi issue happen on all networks?
123052,"@AppleSupport After updating to 10.13.1 to fix freeze issues of High Sierra, I went to a complete black screen. Test product before release",AppleSupport,@123052 We want to help. Are you still seeing a blank black screen on your Mac? Send us a DM. https://t.co/GDrqU22YpT,"After updating to 10.13.1 to fix freeze issues of High Sierra, I went to a complete black screen. Test product before release",We want to help. Are you still seeing a blank black screen on your Mac? Send us a DM.,"After updating to 10.13.1 to fix freeze issues of High Sierra, I went to a complete black screen. Test product before release | We want to help. Are you still seeing a blank black screen on your Mac? Send us a DM."
123053,"@115858 iPhone 7 user with iOS 11 having a bug in its calculator app, 1+2+3=24
Thinking of buying a new apple iPhone x (wondering should I) https://t.co/J9g7i5TTuq",AppleSupport,@123053 We're happy to help you with this. Join us in DM so we may better assist you: https://t.co/GDrqU22YpT,"iPhone 7 user with iOS 11 having a bug in its calculator app, 1+2+3=24 Thinking of buying a new apple iPhone x (wondering should I)",We're happy to help you with this. Join us in DM so we may better assist you:,"iPhone 7 user with iOS 11 having a bug in its calculator app, 1+2+3=24 Thinking of buying a new apple iPhone x (wondering should I) | We're happy to help you with this. Join us in DM so we may better assist you:"
123054,"Hey @115858 can you stop focusing on adding more emojis in updates, and start focusing on how to fix my phone’s battery?",AppleSupport,@123054 Battery life is surely important to us &amp; we'll do all we can to help. Which iPhone model &amp; what iOS version is installed?,"Hey can you stop focusing on adding more emojis in updates, and start focusing on how to fix my phone’s battery?",Battery life is surely important to us &amp; we'll do all we can to help. Which iPhone model &amp; what iOS version is installed?,"Hey can you stop focusing on adding more emojis in updates, and start focusing on how to fix my phone’s battery? | Battery life is surely important to us &amp; we'll do all we can to help. Which iPhone model &amp; what iOS version is installed?"
123055,@115858 the latest update is very glitchy! Did you do away with the double tap home button to bring the screen down for the PLUS? #notworking,AppleSupport,"@123055 We'd like to look into this with you. We recently released iOS 11.1, is this the update your referring to?",the latest update is very glitchy! Did you do away with the double tap home button to bring the screen down for the PLUS?,"We'd like to look into this with you. We recently released iOS 11.1, is this the update your referring to?","the latest update is very glitchy! Did you do away with the double tap home button to bring the screen down for the PLUS? | We'd like to look into this with you. We recently released iOS 11.1, is this the update your referring to?"
123056,@AppleSupport That’s dumb as hell. Why isn’t there an X to close them out all the time? And not have to wait until an X to appear? Bring the X back!,AppleSupport,@123056 We can help get you to the right place to make your suggestion. Provide your feedback here:  https://t.co/eTPVYVFyd8,That’s dumb as hell. Why isn’t there an X to close them out all the time? And not have to wait until an X to appear? Bring the X back!,We can help get you to the right place to make your suggestion. Provide your feedback here:,That’s dumb as hell. Why isn’t there an X to close them out all the time? And not have to wait until an X to appear? Bring the X back! | We can help get you to the right place to make your suggestion. Provide your feedback here:
123056,Is it just me or does the X to close out your notifications only show up sometimes? Does anyone know how to fix that? @AppleSupport https://t.co/qtY6wnrl19,AppleSupport,@123056 This is the expected behavior for notifications. Take a look at this: https://t.co/2txgOv5s2M,Is it just me or does the X to close out your notifications only show up sometimes? Does anyone know how to fix that?,This is the expected behavior for notifications. Take a look at this:,Is it just me or does the X to close out your notifications only show up sometimes? Does anyone know how to fix that? | This is the expected behavior for notifications. Take a look at this:
123057,"@AppleSupport received this email which i believe happened to be a scammer, sender’s email is suspicious tho. Could u pls clarify this up? https://t.co/Lle0QVQaUP",AppleSupport,@123057 This is not a legitimate email from Apple. This article explains how to identify and report the email: https://t.co/LNMCdqt6fD,"received this email which i believe happened to be a scammer, sender’s email is suspicious tho. Could u pls clarify this up?",This is not a legitimate email from Apple. This article explains how to identify and report the email:,"received this email which i believe happened to be a scammer, sender’s email is suspicious tho. Could u pls clarify this up? | This is not a legitimate email from Apple. This article explains how to identify and report the email:"
123058,Okay @115858 fix this shit! I’m tired of seeing these boxes when I’m typing an I.,AppleSupport,@123058 We'd like to look into this with you. Please DM us your country and current iOS version. https://t.co/GDrqU22YpT,Okay fix this shit! I’m tired of seeing these boxes when I’m typing an I.,We'd like to look into this with you. Please DM us your country and current iOS version.,Okay fix this shit! I’m tired of seeing these boxes when I’m typing an I. | We'd like to look into this with you. Please DM us your country and current iOS version.
123059,@AppleSupport Can I pay for  Care + online with an Apple Store gift card or do I have go into the store?,AppleSupport,@123059 We'll get you pointed in the right direction. Please DM us so we can go over all options. https://t.co/GDrqU22YpT,Can I pay for  Care + online with an Apple Store gift card or do I have go into the store?,We'll get you pointed in the right direction. Please DM us so we can go over all options.,Can I pay for  Care + online with an Apple Store gift card or do I have go into the store? | We'll get you pointed in the right direction. Please DM us so we can go over all options.
123060,Why do my tweets have hashtags and square question marks? I’m updated to the latest iOS 11.1 @115858 fix me. #apple https://t.co/XzauijV1pG,AppleSupport,@123060 We've received your DM. Please look for a reply from us there.,Why do my tweets have hashtags and square question marks? I’m updated to the latest iOS 11.1 fix me.,We've received your DM. Please look for a reply from us there.,Why do my tweets have hashtags and square question marks? I’m updated to the latest iOS 11.1 fix me. | We've received your DM. Please look for a reply from us there.
123061,"So at midnight my phone just went blank, spun the wheel,and asked me to enter my passcode ...wtf @AppleSupport since os 11 this randomly :(",AppleSupport,@123061 Let's take a look at this further for you. Reach out to us in DM with more information. https://t.co/GDrqU22YpT,"So at midnight my phone just went blank, spun the wheel,and asked me to enter my passcode ...wtf since os 11 this randomly :(",Let's take a look at this further for you. Reach out to us in DM with more information.,"So at midnight my phone just went blank, spun the wheel,and asked me to enter my passcode ...wtf since os 11 this randomly :( | Let's take a look at this further for you. Reach out to us in DM with more information."
123062,@AppleSupport @AppleSupport whenever I type the letter “i” it auto corrects to a “a ?” What is going on!????,AppleSupport,@123062 Let us help you get this sorted out. Join us in DM so we can better assist you: https://t.co/GDrqU22YpT,whenever I type the letter “i” it auto corrects to a “a ?” What is going on!????,Let us help you get this sorted out. Join us in DM so we can better assist you:,whenever I type the letter “i” it auto corrects to a “a ?” What is going on!???? | Let us help you get this sorted out. Join us in DM so we can better assist you:
123063,HEY @115858 WHY IS MY BLUETOOTH CONSTANTLY TURNING ITSELF ON BY ITSELF I WANT ANSWERS,AppleSupport,"@123063 Are you disabling Bluetooth from Control Center? If so, this is expected in iOS 11. Here's more info: https://t.co/vzVz37YMv0",HEY WHY IS MY BLUETOOTH CONSTANTLY TURNING ITSELF ON BY ITSELF I WANT ANSWERS,"Are you disabling Bluetooth from Control Center? If so, this is expected in iOS 11. Here's more info:","HEY WHY IS MY BLUETOOTH CONSTANTLY TURNING ITSELF ON BY ITSELF I WANT ANSWERS | Are you disabling Bluetooth from Control Center? If so, this is expected in iOS 11. Here's more info:"
123064,@AppleSupport Wait no never mind I️ still can’t type “I️”,AppleSupport,@123064 We'd be happy to look into this with you further. DM us using the link below and we'll go from there. https://t.co/GDrqU2kzhr,Wait no never mind I️ still can’t type “I️”,We'd be happy to look into this with you further. DM us using the link below and we'll go from there.,Wait no never mind I️ still can’t type “I️” | We'd be happy to look into this with you further. DM us using the link below and we'll go from there.
123064,"Yo @AppleSupport  what’s up with this glitch every time I️ try to type the letter “I️” 

I",AppleSupport,@123064 We'd like to help you out. Which device are you using and which iOS are you running?,Yo what’s up with this glitch every time I️ try to type the letter “I️” I,We'd like to help you out. Which device are you using and which iOS are you running?,Yo what’s up with this glitch every time I️ try to type the letter “I️” I | We'd like to help you out. Which device are you using and which iOS are you running?
123067,"@AppleSupport everytime I go into social media I cannot DM anyone photos, not on twitter or Facebook. I have over 7k photos here it’s says 0 https://t.co/x2U9OUvota",AppleSupport,"@123067 We have received your DM and thank you for the time required to share this information with us, we will respond in DM shortly.","everytime I go into social media I cannot DM anyone photos, not on twitter or Facebook. I have over 7k photos here it’s says 0","We have received your DM and thank you for the time required to share this information with us, we will respond in DM shortly.","everytime I go into social media I cannot DM anyone photos, not on twitter or Facebook. I have over 7k photos here it’s says 0 | We have received your DM and thank you for the time required to share this information with us, we will respond in DM shortly."
123068,@AppleSupport iPad 11.0.3 iPhone 11.0.3 and yes I have tried unpairing and issue still persisted,AppleSupport,@123068 We'd recommend creating a backup of the data on both devices and updating to iOS 11.1. Please let us know if this helps.,iPad 11.0.3 iPhone 11.0.3 and yes I have tried unpairing and issue still persisted,We'd recommend creating a backup of the data on both devices and updating to iOS 11.1. Please let us know if this helps.,iPad 11.0.3 iPhone 11.0.3 and yes I have tried unpairing and issue still persisted | We'd recommend creating a backup of the data on both devices and updating to iOS 11.1. Please let us know if this helps.
123068,@AppleSupport AirPods are connected but don’t play audio anymore any troubleshooting tips?,AppleSupport,"@123068 We can certainly take a look!  To begin, does this occur with all devices or just one?",AirPods are connected but don’t play audio anymore any troubleshooting tips?,"We can certainly take a look! To begin, does this occur with all devices or just one?","AirPods are connected but don’t play audio anymore any troubleshooting tips? | We can certainly take a look! To begin, does this occur with all devices or just one?"
123069,@115858 shards of glass literally stabbed me when my screen broke. Fuck you apple I phone.,AppleSupport,@123069 Send us a DM so we can help. We'd like to get some more information on what happened here. https://t.co/GDrqU22YpT,shards of glass literally stabbed me when my screen broke. Fuck you apple I phone.,Send us a DM so we can help. We'd like to get some more information on what happened here.,shards of glass literally stabbed me when my screen broke. Fuck you apple I phone. | Send us a DM so we can help. We'd like to get some more information on what happened here.
123070,@122928 @AppleSupport I’ve had the same problem all day.,AppleSupport,"@123070 Let's look into this together. Which device are you experiencing this on, and which software version is it running?",I’ve had the same problem all day.,"Let's look into this together. Which device are you experiencing this on, and which software version is it running?","I’ve had the same problem all day. | Let's look into this together. Which device are you experiencing this on, and which software version is it running?"
123166,@115858 1+2+3=23?? On iOS 11!!! You know it sucks. Fix it or you’re going down as a company.,AppleSupport,"@123166 Let's look into this together. DM us the device you're experiencing this on, and we'll get started. https://t.co/GDrqU22YpT",1+2+3=23?? On iOS 11!!! You know it sucks. Fix it or you’re going down as a company.,"Let's look into this together. DM us the device you're experiencing this on, and we'll get started.","1+2+3=23?? On iOS 11!!! You know it sucks. Fix it or you’re going down as a company. | Let's look into this together. DM us the device you're experiencing this on, and we'll get started."
123167,@AppleSupport Fix our iOS 11.03 battery issue. I’m on a 7 plus. @1257,AppleSupport,@123167 Send us a DM and let us know how long your battery is lasting. We'll help. https://t.co/GDrqU22YpT,Fix our iOS 11.03 battery issue. I’m on a 7 plus.,Send us a DM and let us know how long your battery is lasting. We'll help.,Fix our iOS 11.03 battery issue. I’m on a 7 plus. | Send us a DM and let us know how long your battery is lasting. We'll help.
123168,@AppleSupport I meant auto renewing purchases per week or month like the FemaleFitness app for example,AppleSupport,@123168 Got it. This article should do the trick for that: https://t.co/YKDbvueXrq,I meant auto renewing purchases per week or month like the FemaleFitness app for example,Got it. This article should do the trick for that:,I meant auto renewing purchases per week or month like the FemaleFitness app for example | Got it. This article should do the trick for that:
123168,@AppleSupport how can I unsubscribe to an auto renewing app in my iPhone?,AppleSupport,@123168 This resource should do the trick. Check out the steps under 'Turn on Automatic Downloads': https://t.co/2oRvemLiMD,how can I unsubscribe to an auto renewing app in my iPhone?,This resource should do the trick. Check out the steps under 'Turn on Automatic Downloads':,how can I unsubscribe to an auto renewing app in my iPhone? | This resource should do the trick. Check out the steps under 'Turn on Automatic Downloads':
123169,@AppleSupport It’s glitching when I try to erase pictures or go onto new apps,AppleSupport,@123169 Let's see what we can do. Send us a DM and let us know what you mean by glitching. https://t.co/GDrqU22YpT,It’s glitching when I try to erase pictures or go onto new apps,Let's see what we can do. Send us a DM and let us know what you mean by glitching.,It’s glitching when I try to erase pictures or go onto new apps | Let's see what we can do. Send us a DM and let us know what you mean by glitching.
123169,Why is my BRAND NEW iPhone 7 already glitching @115858 ??🙃 I hate you guys,AppleSupport,@123169 We're here to help. What specific issues are you experiencing with your device?,Why is my BRAND NEW iPhone 7 already glitching ??🙃 I hate you guys,We're here to help. What specific issues are you experiencing with your device?,Why is my BRAND NEW iPhone 7 already glitching ??🙃 I hate you guys | We're here to help. What specific issues are you experiencing with your device?
123062,Anyone else having #IOSissues ? Everytime i type “i” it auto corrects to something else. 😡 @115858,AppleSupport,@123062 Thanks for reaching out. DM which iPhone and specific iOS version you are using to get started. https://t.co/GDrqU22YpT,Anyone else having ? Everytime i type “i” it auto corrects to something else. 😡,Thanks for reaching out. DM which iPhone and specific iOS version you are using to get started.,Anyone else having ? Everytime i type “i” it auto corrects to something else. 😡 | Thanks for reaching out. DM which iPhone and specific iOS version you are using to get started.
123170,@AppleSupport fix your shit. See this I️ get to it girl it’s a glitch,AppleSupport,@123170 We can definitely look into this with you. Which device are you using? DM us and let us know. https://t.co/GDrqU22YpT,fix your shit. See this I️ get to it girl it’s a glitch,We can definitely look into this with you. Which device are you using? DM us and let us know.,fix your shit. See this I️ get to it girl it’s a glitch | We can definitely look into this with you. Which device are you using? DM us and let us know.
123171,@AppleSupport Thanks! I have iOS 11.1 but i dont see the new emojis 😫,AppleSupport,@123171 Thanks for following up. Send us a DM so we can look into this with you there. https://t.co/GDrqU22YpT,Thanks! I have iOS 11.1 but i dont see the new emojis 😫,Thanks for following up. Send us a DM so we can look into this with you there.,Thanks! I have iOS 11.1 but i dont see the new emojis 😫 | Thanks for following up. Send us a DM so we can look into this with you there.
123171,@AppleSupport I have the iPhone 7 Plus but i can’t do that 😢,AppleSupport,"@123171 Thanks for reaching out. We are always happy to help. Are you running iOS 11.1? If not, learn how here: https://t.co/80YRnjDFDk",I have the iPhone 7 Plus but i can’t do that 😢,"Thanks for reaching out. We are always happy to help. Are you running iOS 11.1? If not, learn how here:","I have the iPhone 7 Plus but i can’t do that 😢 | Thanks for reaching out. We are always happy to help. Are you running iOS 11.1? If not, learn how here:"
123172,Now I️ see I’m not the only one whose phone is acting up cuz @115858 dropped a new phone. They get on my nerves with that dumb shit.,AppleSupport,@123172 What kind of issues are you having? We can help out.,Now I️ see I’m not the only one whose phone is acting up cuz dropped a new phone. They get on my nerves with that dumb shit.,What kind of issues are you having? We can help out.,Now I️ see I’m not the only one whose phone is acting up cuz dropped a new phone. They get on my nerves with that dumb shit. | What kind of issues are you having? We can help out.
123173,"Oye @115858, muy bonitos tus nuevos emojis pero, ¿para cuando el poder desactivar (REAL) el Wifi y el Bluetooth desde el CC?",AppleSupport,@123173 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,"Oye , muy bonitos tus nuevos emojis pero, ¿para cuando el poder desactivar (REAL) el Wifi y el Bluetooth desde el CC?",We offer support via Twitter in English. Get help in Spanish here: or join,"Oye , muy bonitos tus nuevos emojis pero, ¿para cuando el poder desactivar (REAL) el Wifi y el Bluetooth desde el CC? | We offer support via Twitter in English. Get help in Spanish here: or join"
123174,"@AppleSupport Hi. This isn’t expected behaviour as you rolled out a change last night enabling the ability to do this. 
https://t.co/cOodP8PCoU",AppleSupport,@123174 Are you following the steps here to change it: https://t.co/xuZEqdPMFW Let us know in DM. https://t.co/GDrqU22YpT,Hi. This isn’t expected behaviour as you rolled out a change last night enabling the ability to do this.,Are you following the steps here to change it: Let us know in DM.,Hi. This isn’t expected behaviour as you rolled out a change last night enabling the ability to do this. | Are you following the steps here to change it: Let us know in DM.
123174,"Hey @115858 @AppleSupport, not sure you tested EVERYTHING when implementing the ability to switch #iCloud account emails! https://t.co/GebmTtpdCc",AppleSupport,"@123174 This is expected behavior. https://t.co/tmRhWEkIq4 emails cannot be changed, but you could use an alias: https://t.co/tewQI88gby","Hey , not sure you tested EVERYTHING when implementing the ability to switch account emails!","This is expected behavior. emails cannot be changed, but you could use an alias:","Hey , not sure you tested EVERYTHING when implementing the ability to switch account emails! | This is expected behavior. emails cannot be changed, but you could use an alias:"
123175,@AppleSupport Yes. I’m sure sleep wake failure is the cause of this..!,AppleSupport,"@123175 We’d love to help further. To start, please send us a DM letting us know which Mac you’re using. https://t.co/GDrqU22YpT",Yes. I’m sure sleep wake failure is the cause of this..!,"We’d love to help further. To start, please send us a DM letting us know which Mac you’re using.","Yes. I’m sure sleep wake failure is the cause of this..! | We’d love to help further. To start, please send us a DM letting us know which Mac you’re using."
123175,Hey @AppleSupport this is what happened after 10.13.1 please advise.!! https://t.co/ak14ZArtkf,AppleSupport,@123175 We want your Mac to work as expected. Does this message come back up if you click the Restart button?,Hey this is what happened after 10.13.1 please advise.!!,We want your Mac to work as expected. Does this message come back up if you click the Restart button?,Hey this is what happened after 10.13.1 please advise.!! | We want your Mac to work as expected. Does this message come back up if you click the Restart button?
123176,@AppleSupport I just noticed I need to update to 11.1 so I’ll do that and make sure to contact y’all if it does it again!,AppleSupport,"@123176 OK, sounds good. We'll be here for you if you need anything further.",I just noticed I need to update to 11.1 so I’ll do that and make sure to contact y’all if it does it again!,"OK, sounds good. We'll be here for you if you need anything further.","I just noticed I need to update to 11.1 so I’ll do that and make sure to contact y’all if it does it again! | OK, sounds good. We'll be here for you if you need anything further."
123176,@123177 @115858 🙋🏻 it doesn’t do it too often but it has started randomly restarting and it’s brand new.. maybe a problem with the update..,AppleSupport,@123176 We'd like to take a closer look at what's happening. DM us with what type of iPhone you're using. https://t.co/GDrqU22YpT,🙋🏻 it doesn’t do it too often but it has started randomly restarting and it’s brand new.. maybe a problem with the update..,We'd like to take a closer look at what's happening. DM us with what type of iPhone you're using.,🙋🏻 it doesn’t do it too often but it has started randomly restarting and it’s brand new.. maybe a problem with the update.. | We'd like to take a closer look at what's happening. DM us with what type of iPhone you're using.
123177,Anyone else’s iPhone randomly die when it’s not even on low battery? Idk if it’s the @115858 update or what,AppleSupport,@123177 We can definitely look into this with you to help get to the bottom of this. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Anyone else’s iPhone randomly die when it’s not even on low battery? Idk if it’s the update or what,We can definitely look into this with you to help get to the bottom of this. Send us a DM and we'll go from there.,Anyone else’s iPhone randomly die when it’s not even on low battery? Idk if it’s the update or what | We can definitely look into this with you to help get to the bottom of this. Send us a DM and we'll go from there.
123178,@115858  I am so fed up w/your “updates” making my iPhone 6s operate like 1990’s dial up! Ur geniuses s:b able to figure out new v. Old Tech.,AppleSupport,@123178 We'd like to help with your issue. DM us and tell us more about what's happening with your iPhone 6s. https://t.co/GDrqU22YpT,I am so fed up w/your “updates” making my iPhone 6s operate like 1990’s dial up! Ur geniuses s:b able to figure out new v. Old Tech.,We'd like to help with your issue. DM us and tell us more about what's happening with your iPhone 6s.,I am so fed up w/your “updates” making my iPhone 6s operate like 1990’s dial up! Ur geniuses s:b able to figure out new v. Old Tech. | We'd like to help with your issue. DM us and tell us more about what's happening with your iPhone 6s.
123179,"Dear @115858, what you've done to my iPhone 6 w/ IOS 11 should be a crime. Thanks 4 updating 2 useless. Makes me want 2 cancel my X pre-order",AppleSupport,@123179 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.,"Dear , what you've done to my iPhone 6 w/ IOS 11 should be a crime. Thanks 4 updating 2 useless. Makes me want 2 cancel my X pre-order",We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.,"Dear , what you've done to my iPhone 6 w/ IOS 11 should be a crime. Thanks 4 updating 2 useless. Makes me want 2 cancel my X pre-order | We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version."
123180,"@AppleSupport I’m late to the complaining party, but y’all I keep having to restart my phone just to make a call 🙄",AppleSupport,@123180 Thanks for reaching out; we'd like to help. When did you first encounter this issue?,"I’m late to the complaining party, but y’all I keep having to restart my phone just to make a call 🙄",Thanks for reaching out; we'd like to help. When did you first encounter this issue?,"I’m late to the complaining party, but y’all I keep having to restart my phone just to make a call 🙄 | Thanks for reaching out; we'd like to help. When did you first encounter this issue?"
123181,@AppleSupport Yes. I read and did that. I get a message that says I cannot change my Apple ID to an email ending in @798. Which is contrary to the document,AppleSupport,@123181 We'd like to take a closer look at this with you. Send us a DM and we'll meet up with you there. https://t.co/GDrqU22YpT,Yes. I read and did that. I get a message that says I cannot change my Apple ID to an email ending in . Which is contrary to the document,We'd like to take a closer look at this with you. Send us a DM and we'll meet up with you there.,Yes. I read and did that. I get a message that says I cannot change my Apple ID to an email ending in . Which is contrary to the document | We'd like to take a closer look at this with you. Send us a DM and we'll meet up with you there.
123181,Hey @AppleSupport I heard I can change my Apple ID to my @798 email but when I try it says nope. What gives? Spent an hour signing out &amp; in.,AppleSupport,@123181 We'd be happy to provide you with some info. Start by taking a look at the following article: https://t.co/xuZEqdPMFW,Hey I heard I can change my Apple ID to my email but when I try it says nope. What gives? Spent an hour signing out &amp; in.,We'd be happy to provide you with some info. Start by taking a look at the following article:,Hey I heard I can change my Apple ID to my email but when I try it says nope. What gives? Spent an hour signing out &amp; in. | We'd be happy to provide you with some info. Start by taking a look at the following article:
123182,Can y’all fix the I character please?! I️m tired of seeing this I️ @AppleSupport,AppleSupport,@123182 We'd like to work on this with you. Which device are you using and which iOS are you on? Check here: Settings &gt; General &gt; About.,Can y’all fix the I character please?! I️m tired of seeing this I️,We'd like to work on this with you. Which device are you using and which iOS are you on? Check here: Settings &gt; General &gt; About.,Can y’all fix the I character please?! I️m tired of seeing this I️ | We'd like to work on this with you. Which device are you using and which iOS are you on? Check here: Settings &gt; General &gt; About.
123184,"@AppleSupport pls let folks downgrade to ios 10.3.3, been an apple fanboy but iOS 11 is the worst i cant put up with this glitchy OS anymore",AppleSupport,@123184  We'd like to look into the issues you're having. DM us your country and we'll go from there. https://t.co/GDrqU22YpT,"pls let folks downgrade to ios 10.3.3, been an apple fanboy but iOS 11 is the worst i cant put up with this glitchy OS anymore",We'd like to look into the issues you're having. DM us your country and we'll go from there.,"pls let folks downgrade to ios 10.3.3, been an apple fanboy but iOS 11 is the worst i cant put up with this glitchy OS anymore | We'd like to look into the issues you're having. DM us your country and we'll go from there."
123185,@AppleSupport I keep getting a question mark inside a box?? I️ updated my phone and it’s still doing it. 🤦🏽‍♀️,AppleSupport,@123185 We want to help with this. Reach out to us in DM with more information. https://t.co/GDrqU22YpT,I keep getting a question mark inside a box?? I️ updated my phone and it’s still doing it. 🤦🏽‍♀️,We want to help with this. Reach out to us in DM with more information.,I keep getting a question mark inside a box?? I️ updated my phone and it’s still doing it. 🤦🏽‍♀️ | We want to help with this. Reach out to us in DM with more information.
