customer_author,customer_text,company_author,company_reply,customer_clean,company_clean,thread_text
141570,"@hulu_support help! Hulu Live is forcing me to set my home location, but I’m out of town. How can I do this without being at home?",hulu_support,"@141570 Hi! You can use Hulu with Live TV on mobile devices when on the go, but for tv-connected devices, see: https://t.co/q7NdVFmmhy.","help! Hulu Live is forcing me to set my home location, but I’m out of town. How can I do this without being at home?","Hi! You can use Hulu with Live TV on mobile devices when on the go, but for tv-connected devices, see:","help! Hulu Live is forcing me to set my home location, but I’m out of town. How can I do this without being at home? | Hi! You can use Hulu with Live TV on mobile devices when on the go, but for tv-connected devices, see:"
141571,@hulu_support Do you know if it's going to another station/platform over here?,hulu_support,"@141571 Sorry, Matthew--no news on this front, but we'll share the interest in bringing our content to the UK for the future!",Do you know if it's going to another station/platform over here?,"Sorry, Matthew--no news on this front, but we'll share the interest in bringing our content to the UK for the future!","Do you know if it's going to another station/platform over here? | Sorry, Matthew--no news on this front, but we'll share the interest in bringing our content to the UK for the future!"
141571,Excuse me @135670/@115940/@hulu_support -  where and when can I catch #Runaways in the UK? I'm hearing great things....,hulu_support,"@141571 Hey, Matthew! We'd love to be available in the UK, but we don't currently have international rights: https://t.co/j4VIqEAsD2.",Excuse me // - where and when can I catch in the UK? I'm hearing great things....,"Hey, Matthew! We'd love to be available in the UK, but we don't currently have international rights:","Excuse me // - where and when can I catch in the UK? I'm hearing great things.... | Hey, Matthew! We'd love to be available in the UK, but we don't currently have international rights:"
14753,"@hulu_support No. But some of your programmes are bought by foreign broadcasters. I was able to watch The Handmaid's Tale on Channel 4, for example. Will that happen for Runaways?",hulu_support,"@14753 Since we do not have the rights to stream our shows outside of the US, we don't have any news to share about other providers.","No. But some of your programmes are bought by foreign broadcasters. I was able to watch The Handmaid's Tale on Channel 4, for example. Will that happen for Runaways?","Since we do not have the rights to stream our shows outside of the US, we don't have any news to share about other providers.","No. But some of your programmes are bought by foreign broadcasters. I was able to watch The Handmaid's Tale on Channel 4, for example. Will that happen for Runaways? | Since we do not have the rights to stream our shows outside of the US, we don't have any news to share about other providers."
14753,@115940 Hi. How do people in the UK watch Runaways?,hulu_support,"@14753 Hey, Dave! Our service isn't currently available outside of the US: https://t.co/j4VIqEAsD2. We'll share your interest!",Hi. How do people in the UK watch Runaways?,"Hey, Dave! Our service isn't currently available outside of the US: We'll share your interest!","Hi. How do people in the UK watch Runaways? | Hey, Dave! Our service isn't currently available outside of the US: We'll share your interest!"
141572,"@hulu_support No shows, network etc ... https://t.co/a0j0xqc9zJ",hulu_support,"@141572 To clarify, which device is this occurring on? Also it looks like you're on the Netflix app instead of Hulu? Just let us know!","No shows, network etc ...","To clarify, which device is this occurring on? Also it looks like you're on the Netflix app instead of Hulu? Just let us know!","No shows, network etc ... | To clarify, which device is this occurring on? Also it looks like you're on the Netflix app instead of Hulu? Just let us know!"
141572,@hulu_support Looks like service is down again ... You guys getting DDOS or what?,hulu_support,"@141572 Oh no! Which device are you on? Is the app just not loading, or is it a particular show/network? Try: https://t.co/HXpLyTU79x.",Looks like service is down again ... You guys getting DDOS or what?,"Oh no! Which device are you on? Is the app just not loading, or is it a particular show/network? Try:","Looks like service is down again ... You guys getting DDOS or what? | Oh no! Which device are you on? Is the app just not loading, or is it a particular show/network? Try:"
141573,@hulu_support It just closes or try to connect.,hulu_support,@141573 Got it. Try: https://t.co/bBT0vtLmKt for Vizio and these: https://t.co/Mt3KPvSvqy for Samsung. Are you using an Xbox 1 or 360?,It just closes or try to connect.,Got it. Try: for Vizio and these: for Samsung. Are you using an Xbox 1 or 360?,It just closes or try to connect. | Got it. Try: for Vizio and these: for Samsung. Are you using an Xbox 1 or 360?
141573,@115940 why is your app ALWAYS CRASHING. Ugh,hulu_support,"@141573 That shouldn't be the case! What device is this occurring on? Any error messages? For now, try: https://t.co/HXpLyTU79x.",why is your app ALWAYS CRASHING. Ugh,"That shouldn't be the case! What device is this occurring on? Any error messages? For now, try:","why is your app ALWAYS CRASHING. Ugh | That shouldn't be the case! What device is this occurring on? Any error messages? For now, try:"
141574,.@hulu_support there used to be sorting by TV station then with an update  that was nixed. Now in the beta you've merged TV and movies.,hulu_support,@141574 You should see a Browse &gt; TV Shows and Browse &gt; Movies option. Genres includes both. We'll share the feedback!,. there used to be sorting by TV station then with an update that was nixed. Now in the beta you've merged TV and movies.,You should see a Browse &gt; TV Shows and Browse &gt; Movies option. Genres includes both. We'll share the feedback!,. there used to be sorting by TV station then with an update that was nixed. Now in the beta you've merged TV and movies. | You should see a Browse &gt; TV Shows and Browse &gt; Movies option. Genres includes both. We'll share the feedback!
141574,.@115940 For that matter why does every update more limit how much I can look through. Every update takes away some sort of functionality,hulu_support,@141574 You can look through content by heading to Browse. Is there a genre you enjoy? We'd be happy to pass along recommendations!,. For that matter why does every update more limit how much I can look through. Every update takes away some sort of functionality,You can look through content by heading to Browse. Is there a genre you enjoy? We'd be happy to pass along recommendations!,. For that matter why does every update more limit how much I can look through. Every update takes away some sort of functionality | You can look through content by heading to Browse. Is there a genre you enjoy? We'd be happy to pass along recommendations!
141575,"@6591 @6592 can you please be added to @130108 or @115940 .  Cable is ridiculously expensive, especially with @116136 .  I will cxl with comcast in a heartbeat if I had these options.",hulu_support,"@141575 Hulu here! We're always working to secure the rights for more live networks, and we'll absolutely express your interest.","can you please be added to or . Cable is ridiculously expensive, especially with . I will cxl with comcast in a heartbeat if I had these options.","Hulu here! We're always working to secure the rights for more live networks, and we'll absolutely express your interest.","can you please be added to or . Cable is ridiculously expensive, especially with . I will cxl with comcast in a heartbeat if I had these options. | Hulu here! We're always working to secure the rights for more live networks, and we'll absolutely express your interest."
141576,@hulu_support New one! It’s ‘F. Emasculata’ https://t.co/3W0rJUM7FW,hulu_support,"@141576 Thanks for sending this our way, Kelly! We'll be sure to pass this along to our team, ASAP. Thanks again!",New one! It’s ‘F. Emasculata’,"Thanks for sending this our way, Kelly! We'll be sure to pass this along to our team, ASAP. Thanks again!","New one! It’s ‘F. Emasculata’ | Thanks for sending this our way, Kelly! We'll be sure to pass this along to our team, ASAP. Thanks again!"
141576,That’s the wrong name of the episode @115940 (no s) https://t.co/hLr8PmvOiK,hulu_support,"@141576 We've sent this over to our team. They'll have a look and make any necessary revisions from there. Thanks for flagging, Kelly!",That’s the wrong name of the episode (no s),"We've sent this over to our team. They'll have a look and make any necessary revisions from there. Thanks for flagging, Kelly!","That’s the wrong name of the episode (no s) | We've sent this over to our team. They'll have a look and make any necessary revisions from there. Thanks for flagging, Kelly!"
141577,@115940 Can you guys add episodes of  The Parker’s? I will love you forever 😩,hulu_support,@141577 Great suggestion! We'll be sure to share the interest in adding The Parkers to our content library!,Can you guys add episodes of The Parker’s? I will love you forever 😩,Great suggestion! We'll be sure to share the interest in adding The Parkers to our content library!,Can you guys add episodes of The Parker’s? I will love you forever 😩 | Great suggestion! We'll be sure to share the interest in adding The Parkers to our content library!
141578,@115940 Well thank you @116602 for working unlike @115940 😂 #myinternetisfine,hulu_support,"@141578 Oh no! That's so frustrating—we'd love to help! What device are you using? If you haven't, try: https://t.co/HXpLyTU79x",Well thank you for working unlike 😂,"Oh no! That's so frustrating—we'd love to help! What device are you using? If you haven't, try:","Well thank you for working unlike 😂 | Oh no! That's so frustrating—we'd love to help! What device are you using? If you haven't, try:"
141579,@141566 @hulu_support Getting errors with Fox 6 Milwaukee as well,hulu_support,@141579 Sorry about that! Our team has resolved this error. Try powering down device for a minute or two and let us know how it goes! 💚,Getting errors with Fox 6 Milwaukee as well,Sorry about that! Our team has resolved this error. Try powering down device for a minute or two and let us know how it goes! 💚,Getting errors with Fox 6 Milwaukee as well | Sorry about that! Our team has resolved this error. Try powering down device for a minute or two and let us know how it goes! 💚
141580,I need @116602 and/or @115940 to create a playlist option so I can put all my fave holiday eps in a queue.,hulu_support,@141580 Great idea! We'll share the feedback! This is sort of the preset option of that option: https://t.co/uWW124f3Q5. 💚😊,I need and/or to create a playlist option so I can put all my fave holiday eps in a queue.,Great idea! We'll share the feedback! This is sort of the preset option of that option: 💚😊,I need and/or to create a playlist option so I can put all my fave holiday eps in a queue. | Great idea! We'll share the feedback! This is sort of the preset option of that option: 💚😊
141581,@115940 why isn't the new episode of Chicago Med season 3 on Hulu?,hulu_support,"@141581 Hey! S3 E1 is available on all supported devices, including: https://t.co/SOnTI5FQlj. Keep the show in WL/My Stuff for updates.",why isn't the new episode of Chicago Med season 3 on Hulu?,"Hey! S3 E1 is available on all supported devices, including: Keep the show in WL/My Stuff for updates.","why isn't the new episode of Chicago Med season 3 on Hulu? | Hey! S3 E1 is available on all supported devices, including: Keep the show in WL/My Stuff for updates."
141582,@141583 @136759 @115940 when will the rest be available?,hulu_support,@141582 Hey there! New episodes air on Tuesdays. Make sure you include Marvel's Runaways in Watchlist/My Stuff to stay updated. 👍🏻,when will the rest be available?,Hey there! New episodes air on Tuesdays. Make sure you include Marvel's Runaways in Watchlist/My Stuff to stay updated. 👍🏻,when will the rest be available? | Hey there! New episodes air on Tuesdays. Make sure you include Marvel's Runaways in Watchlist/My Stuff to stay updated. 👍🏻
141584,@hulu_support everything buffers...since you updated it prolly about two months ago.,hulu_support,@141584 Sorry to hear this! Try a quick reboot of your Fire TV+modem/router along with: https://t.co/TR6ei0cnf1. Any improvement?,everything buffers...since you updated it prolly about two months ago.,Sorry to hear this! Try a quick reboot of your Fire TV+modem/router along with: Any improvement?,everything buffers...since you updated it prolly about two months ago. | Sorry to hear this! Try a quick reboot of your Fire TV+modem/router along with: Any improvement?
141584,"@hulu_support would you like me to jiggle the handle, too? I've rebooted several times. No change. (cont) https://t.co/LSQYIefSca",hulu_support,@141584 Sorry to hear those didn't do the trick! Please call/chat us so we can take a closer look: https://t.co/6YdK7bvQN7.,"would you like me to jiggle the handle, too? I've rebooted several times. No change. (cont)",Sorry to hear those didn't do the trick! Please call/chat us so we can take a closer look:,"would you like me to jiggle the handle, too? I've rebooted several times. No change. (cont) | Sorry to hear those didn't do the trick! Please call/chat us so we can take a closer look:"
141584,"Hulu @115940 @hulu_support or ANYONE in the company. What the hell is wrong with your service. I'm on a hardwired FireTV, and I've never experienced such streaming problems. Buffering, and buffering, ....oh and buffering! Your site is horrible for tech support, too.",hulu_support,@141584 Oh no! Our apologies for any trouble. Is this only happening on a particular show or network? Try: https://t.co/TR6ei0cnf1.,"Hulu or ANYONE in the company. What the hell is wrong with your service. I'm on a hardwired FireTV, and I've never experienced such streaming problems. Buffering, and buffering, ....oh and buffering! Your site is horrible for tech support, too.",Oh no! Our apologies for any trouble. Is this only happening on a particular show or network? Try:,"Hulu or ANYONE in the company. What the hell is wrong with your service. I'm on a hardwired FireTV, and I've never experienced such streaming problems. Buffering, and buffering, ....oh and buffering! Your site is horrible for tech support, too. | Oh no! Our apologies for any trouble. Is this only happening on a particular show or network? Try:"
141585,"@115940 , please stop with the @1047 commercials every single break. You're making me hate @1047 and @6590",hulu_support,"@141585 Apologies, Paul! There are a limited number of advertisers per show. Updating: https://t.co/4jUgTZxAj7 should add some variety. 👍🏻",", please stop with the commercials every single break. You're making me hate and","Apologies, Paul! There are a limited number of advertisers per show. Updating: should add some variety. 👍🏻",", please stop with the commercials every single break. You're making me hate and | Apologies, Paul! There are a limited number of advertisers per show. Updating: should add some variety. 👍🏻"
141586,@hulu_support How does @116602 not have ads then?,hulu_support,@141586 We offer next day availability for a variety of shows &amp; have a selection that differs from others. We hope this helps!,How does not have ads then?,We offer next day availability for a variety of shows &amp; have a selection that differs from others. We hope this helps!,How does not have ads then? | We offer next day availability for a variety of shows &amp; have a selection that differs from others. We hope this helps!
141586,@hulu_support You don't have Rick &amp; Morty next day!!,hulu_support,@141586 Streaming rights are granted on a show by show basis. We'll let our team know you're on the lookout for more Rick &amp; Morty eps!,You don't have Rick &amp; Morty next day!!,Streaming rights are granted on a show by show basis. We'll let our team know you're on the lookout for more Rick &amp; Morty eps!,You don't have Rick &amp; Morty next day!! | Streaming rights are granted on a show by show basis. We'll let our team know you're on the lookout for more Rick &amp; Morty eps!
141586,How can @115940 charge yet still have commercials?,hulu_support,"@141586 Hi, Matt! We use ads on our Limited Commercials plan to keep our prices low. For more info/options, see https://t.co/ft9S2GUD7v",How can charge yet still have commercials?,"Hi, Matt! We use ads on our Limited Commercials plan to keep our prices low. For more info/options, see","How can charge yet still have commercials? | Hi, Matt! We use ads on our Limited Commercials plan to keep our prices low. For more info/options, see"
141587,@hulu_support So I CAN view 2 channels on one screen at the same time?,hulu_support,@141587 You would need two supported devices. For example you can stream NFL on a Roku and catch an NBA game on your phone simultaneously.,So I CAN view 2 channels on one screen at the same time?,You would need two supported devices. For example you can stream NFL on a Roku and catch an NBA game on your phone simultaneously.,So I CAN view 2 channels on one screen at the same time? | You would need two supported devices. For example you can stream NFL on a Roku and catch an NBA game on your phone simultaneously.
141587,@115940 @6593 Do you allow multiple screens at once. If not will you in the future? I currently have PlayStation vue and they have this option. It's what's differing me from any other service,hulu_support,"@141587 Our base plan includes one stream. Two are available with Live TV, with the option to upgrade to more: https://t.co/7nmvrXCHTW.",Do you allow multiple screens at once. If not will you in the future? I currently have PlayStation vue and they have this option. It's what's differing me from any other service,"Our base plan includes one stream. Two are available with Live TV, with the option to upgrade to more:","Do you allow multiple screens at once. If not will you in the future? I currently have PlayStation vue and they have this option. It's what's differing me from any other service | Our base plan includes one stream. Two are available with Live TV, with the option to upgrade to more:"
141588,@hulu_support Still have same issue. Happens on Apple TV (any) and Xbox One.,hulu_support,"@141588 Let's try: https://t.co/HQL1KwGgWo and https://t.co/Vhwt8NxkrE. If no change, call/chat us here: https://t.co/6YdK7bvQN7.",Still have same issue. Happens on Apple TV (any) and Xbox One.,"Let's try: and If no change, call/chat us here:","Still have same issue. Happens on Apple TV (any) and Xbox One. | Let's try: and If no change, call/chat us here:"
141588,@hulu_support trying to figure out why I only see at max 7 Mbps when streaming via Hulu app on Apple TV. Netflix gets around 50 Mbps. Any ideas? Stream quality is not good.,hulu_support,"@141588 We'd love to help! Let's reboot the ATV &amp; modem/router. If no luck, please follow up with the generation of your ATV: 2, 3, or 4.",trying to figure out why I only see at max 7 Mbps when streaming via Hulu app on Apple TV. Netflix gets around 50 Mbps. Any ideas? Stream quality is not good.,"We'd love to help! Let's reboot the ATV &amp; modem/router. If no luck, please follow up with the generation of your ATV: 2, 3, or 4.","trying to figure out why I only see at max 7 Mbps when streaming via Hulu app on Apple TV. Netflix gets around 50 Mbps. Any ideas? Stream quality is not good. | We'd love to help! Let's reboot the ATV &amp; modem/router. If no luck, please follow up with the generation of your ATV: 2, 3, or 4."
141589,I’m on the last episode 😭I need more @hulu_support @141590 https://t.co/JoWSM6MS5n,hulu_support,"@141589 We're so glad to hear this, Gio! We'll be sure to share your interest in more FM. Bookmark: https://t.co/7ajAOtwFBY for updates!",I’m on the last episode 😭I need more,"We're so glad to hear this, Gio! We'll be sure to share your interest in more FM. Bookmark: for updates!","I’m on the last episode 😭I need more | We're so glad to hear this, Gio! We'll be sure to share your interest in more FM. Bookmark: for updates!"
141591,@hulu_support can't get NBC to load. Other channels do but not NBC https://t.co/cqMuyTrMb6,hulu_support,"@141591 Oh no! Is your local NBC affiliate either WFIE or WDSU? If so, we're looking into this &amp; working to resolve this issue. Apologies!",can't get NBC to load. Other channels do but not NBC,"Oh no! Is your local NBC affiliate either WFIE or WDSU? If so, we're looking into this &amp; working to resolve this issue. Apologies!","can't get NBC to load. Other channels do but not NBC | Oh no! Is your local NBC affiliate either WFIE or WDSU? If so, we're looking into this &amp; working to resolve this issue. Apologies!"
141592,@hulu_support I was watching Marvel's Runaways. Good job by the way. Show came out good.,hulu_support,"@141592 We're glad you enjoyed it! If you come across any ads that have spoilers in the future, just let us know. Happy Thanksgiving!",I was watching Marvel's Runaways. Good job by the way. Show came out good.,"We're glad you enjoyed it! If you come across any ads that have spoilers in the future, just let us know. Happy Thanksgiving!","I was watching Marvel's Runaways. Good job by the way. Show came out good. | We're glad you enjoyed it! If you come across any ads that have spoilers in the future, just let us know. Happy Thanksgiving!"
141592,The spoilers for The Last Jedi were coming in hot thanks to @115940 ad so I had to hide under my blankets like a child during a scary movie.,hulu_support,"@141592 Oh no! Sorry, Julien! We'd definitely like to help. What were you watching when you saw the commercials? What was spoiled?",The spoilers for The Last Jedi were coming in hot thanks to ad so I had to hide under my blankets like a child during a scary movie.,"Oh no! Sorry, Julien! We'd definitely like to help. What were you watching when you saw the commercials? What was spoiled?","The spoilers for The Last Jedi were coming in hot thanks to ad so I had to hide under my blankets like a child during a scary movie. | Oh no! Sorry, Julien! We'd definitely like to help. What were you watching when you saw the commercials? What was spoiled?"
141915,"@hulu_support Trying to add the SNL Thanksgiving Special and am getting ""check your internet connection and try again. Error Code: Network Error: 400"". Our internet connection is fine and we just finished watching Blossom. Heads up, @115940",hulu_support,@141915 Sorry to hear about the trouble! What device are you using when this occurs? Any change after: https://t.co/HXpLyTU79x?,"Trying to add the SNL Thanksgiving Special and am getting ""check your internet connection and try again. Error Code: Network Error: 400"". Our internet connection is fine and we just finished watching Blossom. Heads up,",Sorry to hear about the trouble! What device are you using when this occurs? Any change after:,"Trying to add the SNL Thanksgiving Special and am getting ""check your internet connection and try again. Error Code: Network Error: 400"". Our internet connection is fine and we just finished watching Blossom. Heads up, | Sorry to hear about the trouble! What device are you using when this occurs? Any change after:"
141916,There are sooooo many commercials on Hulu...like I legit just watched 10 commercials in 10 mins...as soon as I catch up on “Black Clover:the Naruto remix” I’m back to Netflix lol,hulu_support,"@141916 Sorry! Ads help us offer current-TV for $7.99/mo. To help, try: https://t.co/4jUgTZxAj7, or adding: https://t.co/cZHqrcmWQY. 👍",There are sooooo many commercials on Hulu...like I legit just watched 10 commercials in 10 mins...as soon as I catch up on “Black Clover:the Naruto remix” I’m back to Netflix lol,"Sorry! Ads help us offer current-TV for $7.99/mo. To help, try: or adding: 👍","There are sooooo many commercials on Hulu...like I legit just watched 10 commercials in 10 mins...as soon as I catch up on “Black Clover:the Naruto remix” I’m back to Netflix lol | Sorry! Ads help us offer current-TV for $7.99/mo. To help, try: or adding: 👍"
141917,anyone have hulu tv live or know any cowboys game stream i cannot listen to my dad complain about not being able to watch the game bc of dish network all day someone save ME,hulu_support,@141917 Hulu here! You can watch the Cowboys game with Live TV as long as CBS live is offered in your area: https://t.co/rjjbP5u0Fj.,anyone have hulu tv live or know any cowboys game stream i cannot listen to my dad complain about not being able to watch the game bc of dish network all day someone save ME,Hulu here! You can watch the Cowboys game with Live TV as long as CBS live is offered in your area:,anyone have hulu tv live or know any cowboys game stream i cannot listen to my dad complain about not being able to watch the game bc of dish network all day someone save ME | Hulu here! You can watch the Cowboys game with Live TV as long as CBS live is offered in your area:
141918,I made a Hulu account with my business email and it took my dumbass 30 minutes to figure that out,hulu_support,"@141918 Hulu here! Just making sure you got signed in? If so, check out: https://t.co/HcOyQWgWWC if you'd like to change your email.",I made a Hulu account with my business email and it took my dumbass 30 minutes to figure that out,"Hulu here! Just making sure you got signed in? If so, check out: if you'd like to change your email.","I made a Hulu account with my business email and it took my dumbass 30 minutes to figure that out | Hulu here! Just making sure you got signed in? If so, check out: if you'd like to change your email."
141919,@141920 How do I get Hulu !?,hulu_support,@141919 We can help you there! You can sign up for a free 30-day trial of Hulu here: https://t.co/cZHqrcmWQY. Happy Thanksgiving! 💜,How do I get Hulu !?,We can help you there! You can sign up for a free 30-day trial of Hulu here: Happy Thanksgiving! 💜,How do I get Hulu !? | We can help you there! You can sign up for a free 30-day trial of Hulu here: Happy Thanksgiving! 💜
141921,@hulu_support I have the live TV service! I just watched the previous one. I just can’t seem to find this one anywhere.,hulu_support,"@141921 Ok! Is CBS offered live or on-demand only in your zip code? Check: https://t.co/rjjbP5u0Fj. If live, just search for CBS!",I have the live TV service! I just watched the previous one. I just can’t seem to find this one anywhere.,"Ok! Is CBS offered live or on-demand only in your zip code? Check: If live, just search for CBS!","I have the live TV service! I just watched the previous one. I just can’t seem to find this one anywhere. | Ok! Is CBS offered live or on-demand only in your zip code? Check: If live, just search for CBS!"
141921,Why can’t I find the game on Hulu? I was able to watch the Lions/Vikings game.,hulu_support,@141921 The Chargers/Cowboy game is available to users who have access to CBS live through our Live TV service. Hope this helps.,Why can’t I find the game on Hulu? I was able to watch the Lions/Vikings game.,The Chargers/Cowboy game is available to users who have access to CBS live through our Live TV service. Hope this helps.,Why can’t I find the game on Hulu? I was able to watch the Lions/Vikings game. | The Chargers/Cowboy game is available to users who have access to CBS live through our Live TV service. Hope this helps.
141922,@hulu_support when will seasons 1-5 prison break be added?,hulu_support,@141922 Hey KJ! Our team is looking into this and we hope to have the eps up soon! Add Prison Break to WL/My Stuff for updates. 👍🏻,when will seasons 1-5 prison break be added?,Hey KJ! Our team is looking into this and we hope to have the eps up soon! Add Prison Break to WL/My Stuff for updates. 👍🏻,when will seasons 1-5 prison break be added? | Hey KJ! Our team is looking into this and we hope to have the eps up soon! Add Prison Break to WL/My Stuff for updates. 👍🏻
141923,"Stuck In Love isn’t on @116602, @116618, or @115940. It’s Thanksgiving, what the hell",hulu_support,"@141923 Hey! We'll share your request! For now, gobble up on Pieces of April and Home for the Holidays on Hulu. Happy Thanksgiving!","Stuck In Love isn’t on , , or . It’s Thanksgiving, what the hell","Hey! We'll share your request! For now, gobble up on Pieces of April and Home for the Holidays on Hulu. Happy Thanksgiving!","Stuck In Love isn’t on , , or . It’s Thanksgiving, what the hell | Hey! We'll share your request! For now, gobble up on Pieces of April and Home for the Holidays on Hulu. Happy Thanksgiving!"
141924,@115940 Why is there episodes of prison break missing from all the seasons??,hulu_support,@141924 Don't worry! Our team is working to make S1-5 available ASAP. Thanks for hanging in there as we work on getting them streaming.,Why is there episodes of prison break missing from all the seasons??,Don't worry! Our team is working to make S1-5 available ASAP. Thanks for hanging in there as we work on getting them streaming.,Why is there episodes of prison break missing from all the seasons?? | Don't worry! Our team is working to make S1-5 available ASAP. Thanks for hanging in there as we work on getting them streaming.
141925,Can I get a uhhhhhh food wars season 3? @115940,hulu_support,"@141925 Hi Billy! We currently don't have the streaming rights, but we'll definitely express your interest in seeing season 3 on Hulu.",Can I get a uhhhhhh food wars season 3?,"Hi Billy! We currently don't have the streaming rights, but we'll definitely express your interest in seeing season 3 on Hulu.","Can I get a uhhhhhh food wars season 3? | Hi Billy! We currently don't have the streaming rights, but we'll definitely express your interest in seeing season 3 on Hulu."
141926,"@hulu_support q
Where is the classic Christmas specials like frosty the snowman or Santa is coming to town",hulu_support,"@141926 We don't have the rights, but we'll share the interest! Check out: https://t.co/ZcVt0dfvzK &amp; https://t.co/WlkSYHZnVm.",q Where is the classic Christmas specials like frosty the snowman or Santa is coming to town,"We don't have the rights, but we'll share the interest! Check out: &amp;","q Where is the classic Christmas specials like frosty the snowman or Santa is coming to town | We don't have the rights, but we'll share the interest! Check out: &amp;"
141927,@hulu_support Wait so how does Netflix and Amazon do it? Vodoo magic?,hulu_support,"@141927 We can't speak for other services. With Hulu, you gain access to new shows (many the day after air) &amp; more. We'll share the input.",Wait so how does Netflix and Amazon do it? Vodoo magic?,"We can't speak for other services. With Hulu, you gain access to new shows (many the day after air) &amp; more. We'll share the input.","Wait so how does Netflix and Amazon do it? Vodoo magic? | We can't speak for other services. With Hulu, you gain access to new shows (many the day after air) &amp; more. We'll share the input."
141927,"@115940, take a note from @116602 and @115821 no commercials and still provide plenty of new content. #NoCommercialsForPaidSerivces.",hulu_support,@141927 Sorry! Ads help us offer the latest TV shows and exclusive content for $7.99/mo. For ad-free streaming: https://t.co/cZHqrcmWQY.,", take a note from and no commercials and still provide plenty of new content. .",Sorry! Ads help us offer the latest TV shows and exclusive content for $7.99/mo. For ad-free streaming:,", take a note from and no commercials and still provide plenty of new content. . | Sorry! Ads help us offer the latest TV shows and exclusive content for $7.99/mo. For ad-free streaming:"
116069,I wish @115940 did holiday themed playlists or let me make them myself. I could use some @141928 Thanksgiving episodes on shuffle right now.,hulu_support,"@116069 We'll express your interest in seeing a playlist option. In the meantime, be sure to check out: https://t.co/GofJmiMJXv. 🦃",I wish did holiday themed playlists or let me make them myself. I could use some Thanksgiving episodes on shuffle right now.,"We'll express your interest in seeing a playlist option. In the meantime, be sure to check out: 🦃","I wish did holiday themed playlists or let me make them myself. I could use some Thanksgiving episodes on shuffle right now. | We'll express your interest in seeing a playlist option. In the meantime, be sure to check out: 🦃"
141929,@hulu_support when will Hulu be available in Norway?,hulu_support,"@141929 No news at this time, but we'll happily share the interest in bringing our service to Norway for the future! 🇳🇴",when will Hulu be available in Norway?,"No news at this time, but we'll happily share the interest in bringing our service to Norway for the future! 🇳🇴","when will Hulu be available in Norway? | No news at this time, but we'll happily share the interest in bringing our service to Norway for the future! 🇳🇴"
141930,@hulu_support Thanks I’ll give it a shot,hulu_support,"@141930 Sounds good! If the trouble continues after doing so, please follow up with more details.",Thanks I’ll give it a shot,"Sounds good! If the trouble continues after doing so, please follow up with more details.","Thanks I’ll give it a shot | Sounds good! If the trouble continues after doing so, please follow up with more details."
141930,@115940 your service is not going as well as it should be again and it’s very frustrating to have to deal with can you guys fix it please? JAM,hulu_support,@141930 We're sorry to hear things are acting up again! Please try: https://t.co/HXpLyTU79x. We'd like to see if reseting things helps.,your service is not going as well as it should be again and it’s very frustrating to have to deal with can you guys fix it please? JAM,We're sorry to hear things are acting up again! Please try: We'd like to see if reseting things helps.,your service is not going as well as it should be again and it’s very frustrating to have to deal with can you guys fix it please? JAM | We're sorry to hear things are acting up again! Please try: We'd like to see if reseting things helps.
141931,Not thankful for @115940 terrible timing on their commercials,hulu_support,@141931 Sorry! Our ad breaks will typically mirror those of the breaks from the original network airing.,Not thankful for terrible timing on their commercials,Sorry! Our ad breaks will typically mirror those of the breaks from the original network airing.,Not thankful for terrible timing on their commercials | Sorry! Our ad breaks will typically mirror those of the breaks from the original network airing.
141932,@hulu_support That’s unfortunate. I was very much looking forward to binge watching what has aired of television’s most watched series.,hulu_support,@141932 We can understand your disappointment and will share the feedback. For more info on availability: https://t.co/I20ZxVbL0C.,That’s unfortunate. I was very much looking forward to binge watching what has aired of television’s most watched series.,We can understand your disappointment and will share the feedback. For more info on availability:,That’s unfortunate. I was very much looking forward to binge watching what has aired of television’s most watched series. | We can understand your disappointment and will share the feedback. For more info on availability:
141932,"Why are episodes 2 and 3 not available, @115940? How does one catch up if random episodes are unavailable? #TheGoodDoctor",hulu_support,"@141932 Sorry! We're able to offer the 5 latest eps to air, plus the pilot. We'll share the interest in the full season w/ our team!","Why are episodes 2 and 3 not available, ? How does one catch up if random episodes are unavailable?","Sorry! We're able to offer the 5 latest eps to air, plus the pilot. We'll share the interest in the full season w/ our team!","Why are episodes 2 and 3 not available, ? How does one catch up if random episodes are unavailable? | Sorry! We're able to offer the 5 latest eps to air, plus the pilot. We'll share the interest in the full season w/ our team!"
141933,"@hulu_support It's on the PC, on your main website. My list shows up no problem on my Xbox One but not on my PC.",hulu_support,@141933 Got it. That's definitely strange! Does it appear on the home page after clearing: https://t.co/CoMmEWkQqX? Keep us posted! 💚,"It's on the PC, on your main website. My list shows up no problem on my Xbox One but not on my PC.",Got it. That's definitely strange! Does it appear on the home page after clearing: Keep us posted! 💚,"It's on the PC, on your main website. My list shows up no problem on my Xbox One but not on my PC. | Got it. That's definitely strange! Does it appear on the home page after clearing: Keep us posted! 💚"
